# BUSCO version is: 5.3.2 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2020-03-06, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
995at72274	Complete	NODE_35_length_68941_cov_37.883669	22450	25152	-	1092.1	700	https://www.orthodb.org/v10?query=995at72274	Bifunctional uridylyltransferase/uridylyl-removing enzyme
1004at72274	Complete	NODE_2_length_306509_cov_38.263647	43581	46520	-	1062.4	1048	https://www.orthodb.org/v10?query=1004at72274	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
1036at72274	Complete	NODE_1_length_570323_cov_37.907400	38718	41510	-	1232.1	776	https://www.orthodb.org/v10?query=1036at72274	DNA polymerase I
1067at72274	Complete	NODE_38_length_63664_cov_35.979697	32195	34789	-	1497.4	752	https://www.orthodb.org/v10?query=1067at72274	Fe/S-dependent 2-methylisocitrate dehydratase AcnD
1242at72274	Complete	NODE_72_length_16215_cov_35.964989	12651	15266	-	1498.9	754	https://www.orthodb.org/v10?query=1242at72274	aconitate hydratase B
1384at72274	Complete	NODE_4_length_234169_cov_37.461050	144795	147416	-	1474.5	760	https://www.orthodb.org/v10?query=1384at72274	DNA topoisomerase I
1440at72274	Complete	NODE_25_length_96941_cov_38.406611	45617	48352	-	1473.7	801	https://www.orthodb.org/v10?query=1440at72274	Protein translocase subunit SecA
1456at72274	Complete	NODE_14_length_139126_cov_47.028587	132279	135728	-	771.1	688	https://www.orthodb.org/v10?query=1456at72274	exodeoxyribonuclease V subunit gamma
1471at72274	Complete	NODE_4_length_234169_cov_37.461050	74825	77488	-	1508.9	780	https://www.orthodb.org/v10?query=1471at72274	DNA gyrase subunit A
1600at72274	Complete	NODE_35_length_68941_cov_37.883669	41097	44618	+	1575.1	953	https://www.orthodb.org/v10?query=1600at72274	DNA polymerase III subunit alpha
1634at72274	Complete	NODE_21_length_103627_cov_39.260850	29223	32054	-	1578.8	827	https://www.orthodb.org/v10?query=1634at72274	2-oxoglutarate dehydrogenase E1 component
1707at72274	Complete	NODE_3_length_236953_cov_39.268499	185073	187787	+	1242.5	715	https://www.orthodb.org/v10?query=1707at72274	NADH-quinone oxidoreductase
1753at72274	Complete	NODE_40_length_53296_cov_37.718221	34290	36947	-	1120.2	711	https://www.orthodb.org/v10?query=1753at72274	aminopeptidase N
1843at72274	Complete	NODE_6_length_212516_cov_37.602644	179140	181773	-	1032.8	638	https://www.orthodb.org/v10?query=1843at72274	ribonuclease R
1917at72274	Complete	NODE_1_length_570323_cov_37.907400	114943	117366	-	1310.2	666	https://www.orthodb.org/v10?query=1917at72274	DNA gyrase subunit B
1961at72274	Complete	NODE_9_length_204135_cov_38.603500	167947	170757	-	888.4	693	https://www.orthodb.org/v10?query=1961at72274	LPS biosynthesis protein
1974at72274	Complete	NODE_24_length_98846_cov_39.548735	35680	38514	-	1592.0	822	https://www.orthodb.org/v10?query=1974at72274	UvrABC system protein A
1982at72274	Complete	NODE_30_length_81004_cov_38.527587	4054	6900	+	1191.4	774	https://www.orthodb.org/v10?query=1982at72274	RNA polymerase-binding ATPase
2019at72274	Complete	NODE_6_length_212516_cov_37.602644	172070	174373	-	1350.6	653	https://www.orthodb.org/v10?query=2019at72274	YgiQ family radical SAM protein
2112at72274	Complete	NODE_50_length_38784_cov_41.193789	1041	3632	+	1220.3	748	https://www.orthodb.org/v10?query=2112at72274	DNA mismatch repair protein MutS
2210at72274	Complete	NODE_31_length_79475_cov_38.588352	21563	24127	-	1330.2	711	https://www.orthodb.org/v10?query=2210at72274	Chaperone protein ClpB
2251at72274	Complete	NODE_3_length_236953_cov_39.268499	77378	81016	+	928.8	1164	https://www.orthodb.org/v10?query=2251at72274	chromosome segregation protein SMC
2303at72274	Complete	NODE_4_length_234169_cov_37.461050	203570	205927	-	827.1	530	https://www.orthodb.org/v10?query=2303at72274	DNA ligase
2348at72274	Complete	NODE_38_length_63664_cov_35.979697	15493	17868	-	1408.9	697	https://www.orthodb.org/v10?query=2348at72274	phosphoenolpyruvate synthase
2487at72274	Complete	NODE_3_length_236953_cov_39.268499	163359	165629	-	1263.0	669	https://www.orthodb.org/v10?query=2487at72274	ATP-dependent Clp protease ATP-binding subunit ClpA
2667at72274	Complete	NODE_58_length_31199_cov_38.215828	6210	8855	-	1184.3	749	https://www.orthodb.org/v10?query=2667at72274	phosphoenolpyruvate carboxylase
2718at72274	Complete	NODE_14_length_139126_cov_47.028587	42902	45424	-	1224.1	702	https://www.orthodb.org/v10?query=2718at72274	translation initiation factor IF-2
2722at72274	Complete	NODE_61_length_28851_cov_37.330715	24185	26803	+	1353.4	766	https://www.orthodb.org/v10?query=2722at72274	alanine--tRNA ligase
2787at72274	Complete	NODE_2_length_306509_cov_38.263647	262639	264963	+	1008.6	598	https://www.orthodb.org/v10?query=2787at72274	RNA-binding transcriptional accessory protein
2855at72274	Complete	NODE_2_length_306509_cov_38.263647	1000	3264	-	1113.4	628	https://www.orthodb.org/v10?query=2855at72274	DNA topoisomerase IV subunit A
2861at72274	Complete	NODE_14_length_139126_cov_47.028587	7581	9905	-	976.4	612	https://www.orthodb.org/v10?query=2861at72274	penicillin-binding protein 1B
2968at72274	Complete	NODE_3_length_236953_cov_39.268499	168335	170560	+	1178.6	657	https://www.orthodb.org/v10?query=2968at72274	isocitrate dehydrogenase, NADP-dependent
2971at72274	Complete	NODE_31_length_79475_cov_38.588352	49499	51937	-	815.3	578	https://www.orthodb.org/v10?query=2971at72274	ATP-dependent protease
3072at72274	Complete	NODE_4_length_234169_cov_37.461050	225319	227583	-	879.1	573	https://www.orthodb.org/v10?query=3072at72274	23S rRNA (guanine(2445)-N(2))/(guanine(2069)-N(7))- methyltransferase
3123at72274	Complete	NODE_1_length_570323_cov_37.907400	105506	107560	+	929.2	577	https://www.orthodb.org/v10?query=3123at72274	glycine--tRNA ligase subunit beta
3150at72274	Complete	NODE_4_length_234169_cov_37.461050	69173	71383	-	688.1	434	https://www.orthodb.org/v10?query=3150at72274	3-phosphoshikimate 1-carboxyvinyltransferase
3242at72274	Complete	NODE_26_length_96877_cov_37.053781	46461	49067	+	1370.2	733	https://www.orthodb.org/v10?query=3242at72274	leucine--tRNA ligase
3277at72274	Complete	NODE_80_length_11374_cov_39.118704	8078	10159	-	902.7	595	https://www.orthodb.org/v10?query=3277at72274	tail-specific protease
3392at72274	Complete	NODE_2_length_306509_cov_38.263647	114077	116536	+	1051.8	658	https://www.orthodb.org/v10?query=3392at72274	peptidase
3393at72274	Complete	NODE_11_length_160437_cov_37.143278	35438	38191	-	923.8	686	https://www.orthodb.org/v10?query=3393at72274	Histidine kinase
3407at72274	Complete	NODE_50_length_38784_cov_41.193789	5862	7913	+	1033.3	574	https://www.orthodb.org/v10?query=3407at72274	methionine--tRNA ligase
3448at72274	Complete	NODE_27_length_94916_cov_37.049589	72946	74868	+	1173.0	569	https://www.orthodb.org/v10?query=3448at72274	threonine--tRNA ligase
3460at72274	Complete	NODE_4_length_234169_cov_37.461050	149070	151217	-	1035.8	621	https://www.orthodb.org/v10?query=3460at72274	Fatty acid oxidation complex subunit alpha
3513at72274	Complete	NODE_1_length_570323_cov_37.907400	281440	283515	-	943.6	565	https://www.orthodb.org/v10?query=3513at72274	ATP-dependent DNA helicase RecG
3634at72274	Complete	NODE_21_length_103627_cov_39.260850	33033	34808	-	908.7	505	https://www.orthodb.org/v10?query=3634at72274	succinate dehydrogenase flavoprotein subunit
3680at72274	Complete	NODE_27_length_94916_cov_37.049589	77211	79589	+	1033.9	659	https://www.orthodb.org/v10?query=3680at72274	phenylalanine--tRNA ligase subunit beta
3705at72274	Complete	NODE_1_length_570323_cov_37.907400	322045	324054	-	974.0	550	https://www.orthodb.org/v10?query=3705at72274	ATP-dependent DNA helicase Rep
3912at72274	Complete	NODE_9_length_204135_cov_38.603500	19031	21028	+	1065.5	555	https://www.orthodb.org/v10?query=3912at72274	transketolase
3949at72274	Complete	NODE_2_length_306509_cov_38.263647	119540	121759	+	948.1	613	https://www.orthodb.org/v10?query=3949at72274	primosomal protein N'
3999at72274	Complete	NODE_2_length_306509_cov_38.263647	11720	13624	-	1118.4	517	https://www.orthodb.org/v10?query=3999at72274	Phosphomethylpyrimidine synthase
4074at72274	Complete	NODE_21_length_103627_cov_39.260850	15213	17117	-	968.1	548	https://www.orthodb.org/v10?query=4074at72274	Chaperone protein HtpG
4076at72274	Complete	NODE_3_length_236953_cov_39.268499	181301	183085	+	1048.5	510	https://www.orthodb.org/v10?query=4076at72274	NADH-quinone oxidoreductase subunit C/D
4251at72274	Complete	NODE_2_length_306509_cov_38.263647	4788	6692	-	966.6	513	https://www.orthodb.org/v10?query=4251at72274	DNA topoisomerase IV subunit B
4452at72274	Complete	NODE_66_length_21603_cov_38.252857	14797	16812	+	1180.1	622	https://www.orthodb.org/v10?query=4452at72274	excinuclease ABC subunit B
4619at72274	Complete	NODE_1_length_570323_cov_37.907400	126226	128118	+	1065.8	523	https://www.orthodb.org/v10?query=4619at72274	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
4793at72274	Complete	NODE_14_length_139126_cov_47.028587	62355	64271	-	1042.0	584	https://www.orthodb.org/v10?query=4793at72274	Chaperone protein DnaK
4804at72274	Complete	NODE_10_length_184374_cov_39.267226	74732	76600	+	810.6	496	https://www.orthodb.org/v10?query=4804at72274	Protein translocase subunit SecD
4962at72274	Complete	NODE_1_length_570323_cov_37.907400	70583	72634	-	910.9	581	https://www.orthodb.org/v10?query=4962at72274	oligopeptidase A
5009at72274	Complete	NODE_14_length_139126_cov_47.028587	38735	40840	-	1213.1	627	https://www.orthodb.org/v10?query=5009at72274	polyribonucleotide nucleotidyltransferase
5031at72274	Complete	NODE_17_length_124183_cov_38.018597	16008	18107	+	953.9	584	https://www.orthodb.org/v10?query=5031at72274	phosphate acetyltransferase
5089at72274	Complete	NODE_39_length_54602_cov_38.240147	19544	21244	+	948.2	500	https://www.orthodb.org/v10?query=5089at72274	glutamine--tRNA ligase
5798at72274	Complete	NODE_1_length_570323_cov_37.907400	140210	142042	+	865.5	530	https://www.orthodb.org/v10?query=5798at72274	glutamine--fructose-6-phosphate aminotransferase
5969at72274	Complete	NODE_10_length_184374_cov_39.267226	5949	7748	+	1029.5	520	https://www.orthodb.org/v10?query=5969at72274	elongation factor 4
6086at72274	Complete	NODE_14_length_139126_cov_47.028587	4345	6069	-	1032.1	520	https://www.orthodb.org/v10?query=6086at72274	Acetolactate synthase
6134at72274	Complete	NODE_10_length_184374_cov_39.267226	84249	86111	+	796.5	512	https://www.orthodb.org/v10?query=6134at72274	molecular chaperone HscA
6190at72274	Complete	NODE_37_length_65277_cov_39.445905	45276	46991	-	898.8	486	https://www.orthodb.org/v10?query=6190at72274	proline--tRNA ligase
6205at72274	Complete	NODE_4_length_234169_cov_37.461050	154981	156909	+	680.9	509	https://www.orthodb.org/v10?query=6205at72274	lytic transglycosylase
6231at72274	Complete	NODE_3_length_236953_cov_39.268499	177655	178980	+	397.0	398	https://www.orthodb.org/v10?query=6231at72274	isocitrate lyase
6237at72274	Complete	NODE_14_length_139126_cov_47.028587	51284	53203	-	1090.0	555	https://www.orthodb.org/v10?query=6237at72274	ATP-dependent metalloprotease
6309at72274	Complete	NODE_25_length_96941_cov_38.406611	30550	32325	-	1048.0	539	https://www.orthodb.org/v10?query=6309at72274	aspartate--tRNA ligase
6339at72274	Complete	NODE_48_length_39804_cov_36.393108	10856	12694	-	877.2	519	https://www.orthodb.org/v10?query=6339at72274	excinuclease ABC subunit C
6352at72274	Complete	NODE_2_length_306509_cov_38.263647	183539	185359	-	1034.4	535	https://www.orthodb.org/v10?query=6352at72274	GTP-binding protein
6377at72274	Complete	NODE_35_length_68941_cov_37.883669	47473	49104	+	891.6	468	https://www.orthodb.org/v10?query=6377at72274	CTP synthase
6380at72274	Complete	NODE_14_length_139126_cov_47.028587	28899	30563	+	714.3	440	https://www.orthodb.org/v10?query=6380at72274	glucose-6-phosphate isomerase
6391at72274	Complete	NODE_4_length_234169_cov_37.461050	12550	15060	+	916.8	698	https://www.orthodb.org/v10?query=6391at72274	ABC transporter permease
6397at72274	Complete	NODE_31_length_79475_cov_38.588352	57482	59146	-	986.1	508	https://www.orthodb.org/v10?query=6397at72274	energy-dependent translational throttle protein EttA
6493at72274	Complete	NODE_10_length_184374_cov_39.267226	110921	112498	+	895.3	458	https://www.orthodb.org/v10?query=6493at72274	GMP synthase 
6653at72274	Complete	NODE_33_length_70147_cov_38.643328	17706	19289	+	939.8	457	https://www.orthodb.org/v10?query=6653at72274	peptide chain release factor 3
6860at72274	Complete	NODE_2_length_306509_cov_38.263647	121911	123647	+	595.6	445	https://www.orthodb.org/v10?query=6860at72274	arginine--tRNA ligase
7044at72274	Complete	NODE_9_length_204135_cov_38.603500	149390	151240	-	922.2	512	https://www.orthodb.org/v10?query=7044at72274	RNA polymerase sigma factor RpoD
7477at72274	Complete	NODE_66_length_21603_cov_38.252857	19659	21242	+	829.5	432	https://www.orthodb.org/v10?query=7477at72274	glutamate--tRNA ligase
7583at72274	Complete	NODE_10_length_184374_cov_39.267226	166701	168410	+	778.7	493	https://www.orthodb.org/v10?query=7583at72274	single-stranded-DNA-specific exonuclease RecJ
7615at72274	Complete	NODE_24_length_98846_cov_39.548735	94142	96040	-	926.2	519	https://www.orthodb.org/v10?query=7615at72274	1-deoxy-D-xylulose-5-phosphate synthase
7643at72274	Complete	NODE_1_length_570323_cov_37.907400	133388	134932	+	890.7	420	https://www.orthodb.org/v10?query=7643at72274	ATP synthase subunit alpha
8141at72274	Complete	NODE_4_length_234169_cov_37.461050	66673	68367	-	895.1	475	https://www.orthodb.org/v10?query=8141at72274	30S ribosomal protein S1
8335at72274	Complete	NODE_6_length_212516_cov_37.602644	65809	67416	+	903.6	466	https://www.orthodb.org/v10?query=8335at72274	Bifunctional purine biosynthesis protein PurH
8410at72274	Complete	NODE_50_length_38784_cov_41.193789	24092	25597	+	791.2	448	https://www.orthodb.org/v10?query=8410at72274	glycerol kinase
8435at72274	Complete	NODE_23_length_100940_cov_36.881453	95878	97866	-	557.3	480	https://www.orthodb.org/v10?query=8435at72274	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
8457at72274	Complete	NODE_26_length_96877_cov_37.053781	43463	44986	+	588.1	412	https://www.orthodb.org/v10?query=8457at72274	apolipoprotein N-acyltransferase
8956at72274	Complete	NODE_3_length_236953_cov_39.268499	190172	192025	+	823.1	523	https://www.orthodb.org/v10?query=8956at72274	NADH-quinone oxidoreductase subunit L
8990at72274	Complete	NODE_21_length_103627_cov_39.260850	26405	27841	-	751.6	422	https://www.orthodb.org/v10?query=8990at72274	dihydrolipoyl dehydrogenase
9094at72274	Complete	NODE_2_length_306509_cov_38.263647	187287	188693	+	779.1	407	https://www.orthodb.org/v10?query=9094at72274	Glutamine synthetase
9146at72274	Complete	NODE_58_length_31199_cov_38.215828	19638	21140	-	829.9	420	https://www.orthodb.org/v10?query=9146at72274	lysine--tRNA ligase
9189at72274	Complete	NODE_23_length_100940_cov_36.881453	14220	15431	-	626.9	358	https://www.orthodb.org/v10?query=9189at72274	aminotransferase
9255at72274	Complete	NODE_11_length_160437_cov_37.143278	87361	89025	-	883.6	470	https://www.orthodb.org/v10?query=9255at72274	electron transfer flavoprotein-ubiquinone oxidoreductase
9260at72274	Complete	NODE_15_length_135443_cov_38.650429	1367	2824	+	727.0	420	https://www.orthodb.org/v10?query=9260at72274	ribonuclease G
9341at72274	Complete	NODE_4_length_234169_cov_37.461050	152849	154768	-	830.8	501	https://www.orthodb.org/v10?query=9341at72274	ABC transporter ATP-binding protein
9430at72274	Complete	NODE_15_length_135443_cov_38.650429	69550	71295	+	619.6	457	https://www.orthodb.org/v10?query=9430at72274	cell division protein
9496at72274	Complete	NODE_37_length_65277_cov_39.445905	53025	54668	+	884.5	471	https://www.orthodb.org/v10?query=9496at72274	molecular chaperone GroEL
9575at72274	Complete	NODE_25_length_96941_cov_38.406611	67764	69287	+	910.4	457	https://www.orthodb.org/v10?query=9575at72274	fumarate hydratase
9588at72274	Complete	NODE_37_length_65277_cov_39.445905	47190	48722	-	633.0	425	https://www.orthodb.org/v10?query=9588at72274	AmpG family muropeptide MFS transporter
9608at72274	Complete	NODE_3_length_236953_cov_39.268499	158464	160872	-	1008.4	595	https://www.orthodb.org/v10?query=9608at72274	cell division protein FtsK
9781at72274	Complete	NODE_1_length_570323_cov_37.907400	422555	424258	-	747.5	442	https://www.orthodb.org/v10?query=9781at72274	type II secretion system protein E
9852at72274	Complete	NODE_10_length_184374_cov_39.267226	94509	95978	+	729.3	416	https://www.orthodb.org/v10?query=9852at72274	GTPase Der
9938at72274	Complete	NODE_3_length_236953_cov_39.268499	183582	184937	+	700.2	372	https://www.orthodb.org/v10?query=9938at72274	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain
9960at72274	Complete	NODE_10_length_184374_cov_39.267226	125505	126965	-	335.3	239	https://www.orthodb.org/v10?query=9960at72274	Membrane-bound lytic murein transglycosylase F
10023at72274	Complete	NODE_3_length_236953_cov_39.268499	192075	193607	+	752.2	434	https://www.orthodb.org/v10?query=10023at72274	NADH
10050at72274	Complete	NODE_2_length_306509_cov_38.263647	265561	267144	+	607.4	414	https://www.orthodb.org/v10?query=10050at72274	glutamate--cysteine ligase
10071at72274	Complete	NODE_9_length_204135_cov_38.603500	4862	6271	-	766.1	389	https://www.orthodb.org/v10?query=10071at72274	adenosylhomocysteinase
10120at72274	Complete	NODE_2_length_306509_cov_38.263647	23078	24883	-	807.2	506	https://www.orthodb.org/v10?query=10120at72274	Lipid A export ATP-binding/permease protein MsbA
10280at72274	Complete	NODE_1_length_570323_cov_37.907400	5869	7305	+	581.9	369	https://www.orthodb.org/v10?query=10280at72274	NAD(P) transhydrogenase subunit beta
10446at72274	Complete	NODE_23_length_100940_cov_36.881453	26120	27451	-	600.8	371	https://www.orthodb.org/v10?query=10446at72274	deoxyguanosinetriphosphate triphosphohydrolase
10449at72274	Complete	NODE_59_length_29931_cov_37.758558	27331	28719	+	662.8	380	https://www.orthodb.org/v10?query=10449at72274	Fumarate hydratase class II
10543at72274	Complete	NODE_26_length_96877_cov_37.053781	73336	74685	-	661.9	374	https://www.orthodb.org/v10?query=10543at72274	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase
10595at72274	Complete	NODE_14_length_139126_cov_47.028587	65188	66861	+	640.8	463	https://www.orthodb.org/v10?query=10595at72274	DNA repair protein RecN
10681at72274	Complete	NODE_31_length_79475_cov_38.588352	68995	70362	-	740.4	393	https://www.orthodb.org/v10?query=10681at72274	DNA repair protein RadA
10683at72274	Complete	NODE_4_length_234169_cov_37.461050	127905	129299	-	899.8	447	https://www.orthodb.org/v10?query=10683at72274	NAD(P)(+) transhydrogenase
10690at72274	Complete	NODE_10_length_184374_cov_39.267226	1833	3323	-	611.6	350	https://www.orthodb.org/v10?query=10690at72274	leucyl aminopeptidase
10772at72274	Complete	NODE_15_length_135443_cov_38.650429	71295	72758	+	491.1	370	https://www.orthodb.org/v10?query=10772at72274	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase
10968at72274	Complete	NODE_39_length_54602_cov_38.240147	7663	9390	+	655.8	481	https://www.orthodb.org/v10?query=10968at72274	membrane protein
10984at72274	Complete	NODE_1_length_570323_cov_37.907400	135871	137250	+	831.6	408	https://www.orthodb.org/v10?query=10984at72274	ATP synthase subunit beta
11020at72274	Complete	NODE_1_length_570323_cov_37.907400	119638	121158	-	562.9	355	https://www.orthodb.org/v10?query=11020at72274	Chromosomal replication initiator protein DnaA
11088at72274	Complete	NODE_3_length_236953_cov_39.268499	173164	174534	+	780.1	407	https://www.orthodb.org/v10?query=11088at72274	adenylosuccinate lyase
11099at72274	Complete	NODE_27_length_94916_cov_37.049589	12126	13544	+	817.5	419	https://www.orthodb.org/v10?query=11099at72274	3-isopropylmalate dehydratase large subunit
11118at72274	Complete	NODE_1_length_570323_cov_37.907400	122540	124222	+	837.8	483	https://www.orthodb.org/v10?query=11118at72274	Membrane protein insertase YidC
11213at72274	Complete	NODE_4_length_234169_cov_37.461050	131824	133287	-	728.7	420	https://www.orthodb.org/v10?query=11213at72274	Glyceraldehyde-3-phosphate dehydrogenase
11342at72274	Complete	NODE_11_length_160437_cov_37.143278	41137	43440	+	570.6	596	https://www.orthodb.org/v10?query=11342at72274	competence protein ComEC
11418at72274	Complete	NODE_6_length_212516_cov_37.602644	174473	175867	-	638.5	386	https://www.orthodb.org/v10?query=11418at72274	replicative DNA helicase
11441at72274	Complete	NODE_21_length_103627_cov_39.260850	35912	37201	+	744.6	362	https://www.orthodb.org/v10?query=11441at72274	Citrate synthase
11534at72274	Complete	NODE_11_length_160437_cov_37.143278	18898	20514	+	550.0	419	https://www.orthodb.org/v10?query=11534at72274	two-component sensor histidine kinase
11573at72274	Complete	NODE_28_length_94833_cov_36.246686	40436	42052	-	806.7	464	https://www.orthodb.org/v10?query=11573at72274	L-aspartate oxidase
11597at72274	Complete	NODE_1_length_570323_cov_37.907400	466077	467495	+	839.1	418	https://www.orthodb.org/v10?query=11597at72274	FAD-linked oxidase
11748at72274	Complete	NODE_26_length_96877_cov_37.053781	36979	38262	+	665.3	369	https://www.orthodb.org/v10?query=11748at72274	Glutamate-1-semialdehyde 2,1-aminomutase
11795at72274	Complete	NODE_37_length_65277_cov_39.445905	34671	36011	-	760.3	394	https://www.orthodb.org/v10?query=11795at72274	ribosomal protein S12 methylthiotransferase
11809at72274	Complete	NODE_14_length_139126_cov_47.028587	45452	46933	-	759.5	440	https://www.orthodb.org/v10?query=11809at72274	Transcription termination/antitermination protein NusA
11817at72274	Complete	NODE_2_length_306509_cov_38.263647	136009	137613	+	682.9	415	https://www.orthodb.org/v10?query=11817at72274	ubiquinone biosynthesis regulatory protein kinase UbiB
12019at72274	Complete	NODE_27_length_94916_cov_37.049589	27065	28570	+	906.8	449	https://www.orthodb.org/v10?query=12019at72274	amidophosphoribosyltransferase
12118at72274	Complete	NODE_2_length_306509_cov_38.263647	100644	102062	-	788.3	417	https://www.orthodb.org/v10?query=12118at72274	glutamate synthase
12305at72274	Complete	NODE_10_length_184374_cov_39.267226	109369	110838	+	811.4	432	https://www.orthodb.org/v10?query=12305at72274	IMP dehydrogenase
12335at72274	Complete	NODE_24_length_98846_cov_39.548735	28823	30151	+	731.6	378	https://www.orthodb.org/v10?query=12335at72274	Protein translocase subunit SecY
12585at72274	Complete	NODE_1_length_570323_cov_37.907400	315180	316481	+	662.3	380	https://www.orthodb.org/v10?query=12585at72274	D-amino acid dehydrogenase
12775at72274	Complete	NODE_13_length_139524_cov_37.894964	44355	46229	-	640.7	530	https://www.orthodb.org/v10?query=12775at72274	peptidyl-prolyl cis-trans isomerase
13129at72274	Complete	NODE_3_length_236953_cov_39.268499	154762	156042	-	667.2	371	https://www.orthodb.org/v10?query=13129at72274	serine--tRNA ligase
13261at72274	Complete	NODE_33_length_70147_cov_38.643328	64611	66056	-	805.5	432	https://www.orthodb.org/v10?query=13261at72274	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
13283at72274	Complete	NODE_13_length_139524_cov_37.894964	49427	50710	-	688.3	352	https://www.orthodb.org/v10?query=13283at72274	ATP-dependent Clp protease ATP-binding subunit ClpX
13427at72274	Complete	NODE_3_length_236953_cov_39.268499	153367	154761	-	629.6	413	https://www.orthodb.org/v10?query=13427at72274	Siroheme synthase
13443at72274	Complete	NODE_2_length_306509_cov_38.263647	195355	196881	+	744.3	428	https://www.orthodb.org/v10?query=13443at72274	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
13568at72274	Complete	NODE_35_length_68941_cov_37.883669	32503	33855	+	526.5	368	https://www.orthodb.org/v10?query=13568at72274	Zinc metalloprotease
13645at72274	Complete	NODE_1_length_570323_cov_37.907400	124303	125673	+	622.3	380	https://www.orthodb.org/v10?query=13645at72274	tRNA modification GTPase MnmE
13747at72274	Complete	NODE_14_length_139126_cov_47.028587	49070	50407	-	594.8	366	https://www.orthodb.org/v10?query=13747at72274	phosphoglucosamine mutase
13880at72274	Complete	NODE_50_length_38784_cov_41.193789	11299	12516	-	584.9	357	https://www.orthodb.org/v10?query=13880at72274	argininosuccinate synthase
13951at72274	Complete	NODE_1_length_570323_cov_37.907400	350525	351919	-	821.0	409	https://www.orthodb.org/v10?query=13951at72274	argininosuccinate lyase
14061at72274	Complete	NODE_1_length_570323_cov_37.907400	79769	80995	+	710.5	357	https://www.orthodb.org/v10?query=14061at72274	Tryptophan synthase beta chain
14115at72274	Complete	NODE_1_length_570323_cov_37.907400	361535	363445	+	919.7	548	https://www.orthodb.org/v10?query=14115at72274	ABC transporter ATP-binding protein
14127at72274	Complete	NODE_1_length_570323_cov_37.907400	388072	389331	+	780.2	383	https://www.orthodb.org/v10?query=14127at72274	transcription termination factor Rho
14130at72274	Complete	NODE_15_length_135443_cov_38.650429	28088	29413	+	603.7	347	https://www.orthodb.org/v10?query=14130at72274	histidinol dehydrogenase
