# BUSCO version is: 5.3.2 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2020-03-06, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3460at72274	Complete	NODE_5_length_234169_cov_39.920501	149070	151217	-	1035.8	621	https://www.orthodb.org/v10?query=3460at72274	Fatty acid oxidation complex subunit alpha
3513at72274	Complete	NODE_1_length_774295_cov_40.668278	281277	283352	-	943.6	565	https://www.orthodb.org/v10?query=3513at72274	ATP-dependent DNA helicase RecG
3634at72274	Complete	NODE_17_length_120857_cov_41.802923	33033	34808	-	908.7	505	https://www.orthodb.org/v10?query=3634at72274	succinate dehydrogenase flavoprotein subunit
3680at72274	Complete	NODE_26_length_94916_cov_39.557851	77211	79589	+	1033.9	659	https://www.orthodb.org/v10?query=3680at72274	phenylalanine--tRNA ligase subunit beta
3705at72274	Complete	NODE_1_length_774295_cov_40.668278	321882	323891	-	974.0	550	https://www.orthodb.org/v10?query=3705at72274	ATP-dependent DNA helicase Rep
3912at72274	Complete	NODE_1_length_774295_cov_40.668278	589186	591183	+	1065.5	555	https://www.orthodb.org/v10?query=3912at72274	transketolase
3949at72274	Complete	NODE_2_length_306509_cov_40.847444	184751	186970	-	948.1	613	https://www.orthodb.org/v10?query=3949at72274	primosomal protein N'
3999at72274	Complete	NODE_2_length_306509_cov_40.847444	292886	294790	+	1118.4	517	https://www.orthodb.org/v10?query=3999at72274	Phosphomethylpyrimidine synthase
4074at72274	Complete	NODE_17_length_120857_cov_41.802923	15213	17117	-	968.1	548	https://www.orthodb.org/v10?query=4074at72274	Chaperone protein HtpG
4076at72274	Complete	NODE_3_length_236953_cov_41.991401	181301	183085	+	1048.5	510	https://www.orthodb.org/v10?query=4076at72274	NADH-quinone oxidoreductase subunit C/D
4251at72274	Complete	NODE_2_length_306509_cov_40.847444	299818	301722	+	966.6	513	https://www.orthodb.org/v10?query=4251at72274	DNA topoisomerase IV subunit B
4452at72274	Complete	NODE_63_length_21618_cov_40.660833	14797	16812	+	1180.1	622	https://www.orthodb.org/v10?query=4452at72274	excinuclease ABC subunit B
4619at72274	Complete	NODE_1_length_774295_cov_40.668278	126063	127955	+	1065.8	523	https://www.orthodb.org/v10?query=4619at72274	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
4793at72274	Complete	NODE_14_length_139126_cov_50.060288	62355	64271	-	1042.0	584	https://www.orthodb.org/v10?query=4793at72274	Chaperone protein DnaK
4804at72274	Complete	NODE_4_length_235494_cov_42.023962	107775	109643	-	810.6	496	https://www.orthodb.org/v10?query=4804at72274	Protein translocase subunit SecD
4962at72274	Complete	NODE_1_length_774295_cov_40.668278	70420	72471	-	910.9	581	https://www.orthodb.org/v10?query=4962at72274	oligopeptidase A
5009at72274	Complete	NODE_14_length_139126_cov_50.060288	38735	40840	-	1213.1	627	https://www.orthodb.org/v10?query=5009at72274	polyribonucleotide nucleotidyltransferase
5031at72274	Complete	NODE_16_length_124183_cov_40.602864	16008	18107	+	953.9	584	https://www.orthodb.org/v10?query=5031at72274	phosphate acetyltransferase
5089at72274	Complete	NODE_37_length_54602_cov_40.796332	19544	21244	+	948.2	500	https://www.orthodb.org/v10?query=5089at72274	glutamine--tRNA ligase
5798at72274	Complete	NODE_1_length_774295_cov_40.668278	140047	141879	+	865.5	530	https://www.orthodb.org/v10?query=5798at72274	glutamine--fructose-6-phosphate aminotransferase
5969at72274	Complete	NODE_4_length_235494_cov_42.023962	176627	178426	-	1029.5	520	https://www.orthodb.org/v10?query=5969at72274	elongation factor 4
6086at72274	Complete	NODE_14_length_139126_cov_50.060288	4345	6069	-	1032.1	520	https://www.orthodb.org/v10?query=6086at72274	Acetolactate synthase
6134at72274	Complete	NODE_4_length_235494_cov_42.023962	98264	100126	-	796.5	512	https://www.orthodb.org/v10?query=6134at72274	molecular chaperone HscA
6190at72274	Complete	NODE_35_length_65277_cov_42.141994	45276	46991	-	898.8	486	https://www.orthodb.org/v10?query=6190at72274	proline--tRNA ligase
6205at72274	Complete	NODE_5_length_234169_cov_39.920501	154981	156909	+	680.9	509	https://www.orthodb.org/v10?query=6205at72274	lytic transglycosylase
6231at72274	Complete	NODE_3_length_236953_cov_41.991401	177655	178980	+	397.0	398	https://www.orthodb.org/v10?query=6231at72274	isocitrate lyase
6237at72274	Complete	NODE_14_length_139126_cov_50.060288	51284	53203	-	1090.0	555	https://www.orthodb.org/v10?query=6237at72274	ATP-dependent metalloprotease
6309at72274	Complete	NODE_24_length_96940_cov_41.008920	30550	32325	-	1048.0	539	https://www.orthodb.org/v10?query=6309at72274	aspartate--tRNA ligase
6339at72274	Complete	NODE_44_length_42203_cov_38.862389	27111	28949	+	877.2	519	https://www.orthodb.org/v10?query=6339at72274	excinuclease ABC subunit C
6352at72274	Complete	NODE_2_length_306509_cov_40.847444	121151	122971	+	1034.4	535	https://www.orthodb.org/v10?query=6352at72274	GTP-binding protein
6377at72274	Complete	NODE_32_length_68942_cov_40.455340	47473	49104	+	891.6	468	https://www.orthodb.org/v10?query=6377at72274	CTP synthase
6380at72274	Complete	NODE_14_length_139126_cov_50.060288	28899	30563	+	714.3	440	https://www.orthodb.org/v10?query=6380at72274	glucose-6-phosphate isomerase
6391at72274	Complete	NODE_5_length_234169_cov_39.920501	12550	15060	+	916.8	698	https://www.orthodb.org/v10?query=6391at72274	ABC transporter permease
6397at72274	Complete	NODE_29_length_79520_cov_41.135065	57527	59191	-	986.1	508	https://www.orthodb.org/v10?query=6397at72274	energy-dependent translational throttle protein EttA
6493at72274	Complete	NODE_4_length_235494_cov_42.023962	71877	73454	-	895.3	458	https://www.orthodb.org/v10?query=6493at72274	GMP synthase 
6653at72274	Complete	NODE_9_length_205643_cov_41.238468	17734	19317	+	939.8	457	https://www.orthodb.org/v10?query=6653at72274	peptide chain release factor 3
6860at72274	Complete	NODE_2_length_306509_cov_40.847444	182863	184599	-	595.6	445	https://www.orthodb.org/v10?query=6860at72274	arginine--tRNA ligase
7044at72274	Complete	NODE_1_length_774295_cov_40.668278	719545	721395	-	922.2	512	https://www.orthodb.org/v10?query=7044at72274	RNA polymerase sigma factor RpoD
7477at72274	Complete	NODE_63_length_21618_cov_40.660833	19659	21242	+	829.5	432	https://www.orthodb.org/v10?query=7477at72274	glutamate--tRNA ligase
7583at72274	Complete	NODE_4_length_235494_cov_42.023962	15965	17674	-	778.7	493	https://www.orthodb.org/v10?query=7583at72274	single-stranded-DNA-specific exonuclease RecJ
7615at72274	Complete	NODE_23_length_98846_cov_42.042361	94142	96040	-	926.2	519	https://www.orthodb.org/v10?query=7615at72274	1-deoxy-D-xylulose-5-phosphate synthase
7643at72274	Complete	NODE_1_length_774295_cov_40.668278	133225	134769	+	890.7	420	https://www.orthodb.org/v10?query=7643at72274	ATP synthase subunit alpha
8141at72274	Complete	NODE_5_length_234169_cov_39.920501	66673	68367	-	895.1	475	https://www.orthodb.org/v10?query=8141at72274	30S ribosomal protein S1
8335at72274	Complete	NODE_7_length_212511_cov_40.209209	65804	67411	+	903.6	466	https://www.orthodb.org/v10?query=8335at72274	Bifunctional purine biosynthesis protein PurH
8410at72274	Complete	NODE_46_length_38784_cov_43.540910	24092	25597	+	791.2	448	https://www.orthodb.org/v10?query=8410at72274	glycerol kinase
8435at72274	Complete	NODE_22_length_100940_cov_39.393722	95878	97866	-	557.3	480	https://www.orthodb.org/v10?query=8435at72274	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
8457at72274	Complete	NODE_25_length_96887_cov_39.464239	51892	53415	-	588.1	412	https://www.orthodb.org/v10?query=8457at72274	apolipoprotein N-acyltransferase
8956at72274	Complete	NODE_3_length_236953_cov_41.991401	190172	192025	+	823.1	523	https://www.orthodb.org/v10?query=8956at72274	NADH-quinone oxidoreductase subunit L
8990at72274	Complete	NODE_17_length_120857_cov_41.802923	26405	27841	-	751.6	422	https://www.orthodb.org/v10?query=8990at72274	dihydrolipoyl dehydrogenase
9094at72274	Complete	NODE_2_length_306509_cov_40.847444	117817	119223	-	779.1	407	https://www.orthodb.org/v10?query=9094at72274	Glutamine synthetase
9146at72274	Complete	NODE_56_length_31199_cov_40.902609	10060	11562	+	829.9	420	https://www.orthodb.org/v10?query=9146at72274	lysine--tRNA ligase
9189at72274	Complete	NODE_22_length_100940_cov_39.393722	14220	15431	-	626.9	358	https://www.orthodb.org/v10?query=9189at72274	aminotransferase
9255at72274	Complete	NODE_12_length_160437_cov_39.694805	71413	73077	+	883.6	470	https://www.orthodb.org/v10?query=9255at72274	electron transfer flavoprotein-ubiquinone oxidoreductase
9260at72274	Complete	NODE_9_length_205643_cov_41.238468	71554	73011	+	727.0	420	https://www.orthodb.org/v10?query=9260at72274	ribonuclease G
9341at72274	Complete	NODE_5_length_234169_cov_39.920501	152849	154768	-	830.8	501	https://www.orthodb.org/v10?query=9341at72274	ABC transporter ATP-binding protein
9430at72274	Complete	NODE_9_length_205643_cov_41.238468	139737	141482	+	619.6	457	https://www.orthodb.org/v10?query=9430at72274	cell division protein
9496at72274	Complete	NODE_35_length_65277_cov_42.141994	53025	54668	+	884.5	471	https://www.orthodb.org/v10?query=9496at72274	molecular chaperone GroEL
9575at72274	Complete	NODE_24_length_96940_cov_41.008920	67764	69287	+	910.4	457	https://www.orthodb.org/v10?query=9575at72274	fumarate hydratase
9588at72274	Complete	NODE_35_length_65277_cov_42.141994	47190	48722	-	633.0	425	https://www.orthodb.org/v10?query=9588at72274	AmpG family muropeptide MFS transporter
9608at72274	Complete	NODE_3_length_236953_cov_41.991401	158464	160872	-	1008.4	595	https://www.orthodb.org/v10?query=9608at72274	cell division protein FtsK
9781at72274	Complete	NODE_1_length_774295_cov_40.668278	422392	424095	-	747.5	442	https://www.orthodb.org/v10?query=9781at72274	type II secretion system protein E
9852at72274	Complete	NODE_4_length_235494_cov_42.023962	88397	89866	-	729.3	416	https://www.orthodb.org/v10?query=9852at72274	GTPase Der
9938at72274	Complete	NODE_3_length_236953_cov_41.991401	183582	184937	+	700.2	372	https://www.orthodb.org/v10?query=9938at72274	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain
9960at72274	Complete	NODE_4_length_235494_cov_42.023962	57410	58870	+	335.3	239	https://www.orthodb.org/v10?query=9960at72274	Membrane-bound lytic murein transglycosylase F
10023at72274	Complete	NODE_3_length_236953_cov_41.991401	192075	193607	+	752.2	434	https://www.orthodb.org/v10?query=10023at72274	NADH
10050at72274	Complete	NODE_2_length_306509_cov_40.847444	39366	40949	-	607.4	414	https://www.orthodb.org/v10?query=10050at72274	glutamate--cysteine ligase
10071at72274	Complete	NODE_1_length_774295_cov_40.668278	575017	576426	-	766.1	389	https://www.orthodb.org/v10?query=10071at72274	adenosylhomocysteinase
10120at72274	Complete	NODE_2_length_306509_cov_40.847444	281627	283432	+	807.2	506	https://www.orthodb.org/v10?query=10120at72274	Lipid A export ATP-binding/permease protein MsbA
10280at72274	Complete	NODE_1_length_774295_cov_40.668278	5706	7142	+	581.9	369	https://www.orthodb.org/v10?query=10280at72274	NAD(P) transhydrogenase subunit beta
10446at72274	Complete	NODE_22_length_100940_cov_39.393722	26120	27451	-	600.8	371	https://www.orthodb.org/v10?query=10446at72274	deoxyguanosinetriphosphate triphosphohydrolase
10449at72274	Complete	NODE_41_length_49221_cov_40.613381	46621	48009	+	662.8	380	https://www.orthodb.org/v10?query=10449at72274	Fumarate hydratase class II
10543at72274	Complete	NODE_25_length_96887_cov_39.464239	22193	23542	+	661.9	374	https://www.orthodb.org/v10?query=10543at72274	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase
10595at72274	Complete	NODE_14_length_139126_cov_50.060288	65188	66861	+	640.8	463	https://www.orthodb.org/v10?query=10595at72274	DNA repair protein RecN
10681at72274	Complete	NODE_29_length_79520_cov_41.135065	69040	70407	-	740.4	393	https://www.orthodb.org/v10?query=10681at72274	DNA repair protein RadA
10683at72274	Complete	NODE_5_length_234169_cov_39.920501	127905	129299	-	899.8	447	https://www.orthodb.org/v10?query=10683at72274	NAD(P)(+) transhydrogenase
10690at72274	Complete	NODE_4_length_235494_cov_42.023962	181052	182542	+	611.6	350	https://www.orthodb.org/v10?query=10690at72274	leucyl aminopeptidase
10772at72274	Complete	NODE_9_length_205643_cov_41.238468	141482	142945	+	491.1	370	https://www.orthodb.org/v10?query=10772at72274	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase
10968at72274	Complete	NODE_37_length_54602_cov_40.796332	7663	9390	+	655.8	481	https://www.orthodb.org/v10?query=10968at72274	membrane protein
10984at72274	Complete	NODE_1_length_774295_cov_40.668278	135708	137087	+	831.6	408	https://www.orthodb.org/v10?query=10984at72274	ATP synthase subunit beta
11020at72274	Complete	NODE_1_length_774295_cov_40.668278	119475	120995	-	562.9	355	https://www.orthodb.org/v10?query=11020at72274	Chromosomal replication initiator protein DnaA
11088at72274	Complete	NODE_3_length_236953_cov_41.991401	173164	174534	+	780.1	407	https://www.orthodb.org/v10?query=11088at72274	adenylosuccinate lyase
11099at72274	Complete	NODE_26_length_94916_cov_39.557851	12126	13544	+	817.5	419	https://www.orthodb.org/v10?query=11099at72274	3-isopropylmalate dehydratase large subunit
11118at72274	Complete	NODE_1_length_774295_cov_40.668278	122377	124059	+	837.8	483	https://www.orthodb.org/v10?query=11118at72274	Membrane protein insertase YidC
11213at72274	Complete	NODE_5_length_234169_cov_39.920501	131824	133287	-	728.7	420	https://www.orthodb.org/v10?query=11213at72274	Glyceraldehyde-3-phosphate dehydrogenase
11342at72274	Complete	NODE_12_length_160437_cov_39.694805	116998	119301	-	570.6	596	https://www.orthodb.org/v10?query=11342at72274	competence protein ComEC
11418at72274	Complete	NODE_7_length_212511_cov_40.209209	174468	175862	-	638.5	386	https://www.orthodb.org/v10?query=11418at72274	replicative DNA helicase
11441at72274	Complete	NODE_17_length_120857_cov_41.802923	35912	37201	+	744.6	362	https://www.orthodb.org/v10?query=11441at72274	Citrate synthase
11534at72274	Complete	NODE_12_length_160437_cov_39.694805	139924	141540	-	550.0	419	https://www.orthodb.org/v10?query=11534at72274	two-component sensor histidine kinase
11573at72274	Complete	NODE_27_length_94833_cov_38.807105	40436	42052	-	806.7	464	https://www.orthodb.org/v10?query=11573at72274	L-aspartate oxidase
11597at72274	Complete	NODE_1_length_774295_cov_40.668278	465914	467332	+	839.1	418	https://www.orthodb.org/v10?query=11597at72274	FAD-linked oxidase
11748at72274	Complete	NODE_25_length_96887_cov_39.464239	58616	59899	-	665.3	369	https://www.orthodb.org/v10?query=11748at72274	Glutamate-1-semialdehyde 2,1-aminomutase
11795at72274	Complete	NODE_35_length_65277_cov_42.141994	34671	36011	-	760.3	394	https://www.orthodb.org/v10?query=11795at72274	ribosomal protein S12 methylthiotransferase
11809at72274	Complete	NODE_14_length_139126_cov_50.060288	45452	46933	-	759.5	440	https://www.orthodb.org/v10?query=11809at72274	Transcription termination/antitermination protein NusA
11817at72274	Complete	NODE_2_length_306509_cov_40.847444	168897	170501	-	682.9	415	https://www.orthodb.org/v10?query=11817at72274	ubiquinone biosynthesis regulatory protein kinase UbiB
12019at72274	Complete	NODE_26_length_94916_cov_39.557851	27065	28570	+	906.8	449	https://www.orthodb.org/v10?query=12019at72274	amidophosphoribosyltransferase
12118at72274	Complete	NODE_2_length_306509_cov_40.847444	204448	205866	+	788.3	417	https://www.orthodb.org/v10?query=12118at72274	glutamate synthase
12305at72274	Complete	NODE_4_length_235494_cov_42.023962	73537	75006	-	811.4	432	https://www.orthodb.org/v10?query=12305at72274	IMP dehydrogenase
12335at72274	Complete	NODE_23_length_98846_cov_42.042361	28823	30151	+	731.6	378	https://www.orthodb.org/v10?query=12335at72274	Protein translocase subunit SecY
12585at72274	Complete	NODE_1_length_774295_cov_40.668278	315017	316318	+	662.3	380	https://www.orthodb.org/v10?query=12585at72274	D-amino acid dehydrogenase
12775at72274	Complete	NODE_13_length_139524_cov_40.570575	44355	46229	-	640.7	530	https://www.orthodb.org/v10?query=12775at72274	peptidyl-prolyl cis-trans isomerase
13129at72274	Complete	NODE_3_length_236953_cov_41.991401	154762	156042	-	667.2	371	https://www.orthodb.org/v10?query=13129at72274	serine--tRNA ligase
13261at72274	Complete	NODE_9_length_205643_cov_41.238468	64639	66084	-	805.5	432	https://www.orthodb.org/v10?query=13261at72274	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
13283at72274	Complete	NODE_13_length_139524_cov_40.570575	49427	50710	-	688.3	352	https://www.orthodb.org/v10?query=13283at72274	ATP-dependent Clp protease ATP-binding subunit ClpX
13427at72274	Complete	NODE_3_length_236953_cov_41.991401	153367	154761	-	629.6	413	https://www.orthodb.org/v10?query=13427at72274	Siroheme synthase
13443at72274	Complete	NODE_2_length_306509_cov_40.847444	109629	111155	-	744.3	428	https://www.orthodb.org/v10?query=13443at72274	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
13568at72274	Complete	NODE_32_length_68942_cov_40.455340	32503	33855	+	526.5	368	https://www.orthodb.org/v10?query=13568at72274	Zinc metalloprotease
13645at72274	Complete	NODE_1_length_774295_cov_40.668278	124140	125510	+	622.3	380	https://www.orthodb.org/v10?query=13645at72274	tRNA modification GTPase MnmE
13747at72274	Complete	NODE_14_length_139126_cov_50.060288	49070	50407	-	594.8	366	https://www.orthodb.org/v10?query=13747at72274	phosphoglucosamine mutase
13880at72274	Complete	NODE_46_length_38784_cov_43.540910	11299	12516	-	584.9	357	https://www.orthodb.org/v10?query=13880at72274	argininosuccinate synthase
13951at72274	Complete	NODE_1_length_774295_cov_40.668278	350362	351756	-	821.0	409	https://www.orthodb.org/v10?query=13951at72274	argininosuccinate lyase
14061at72274	Complete	NODE_1_length_774295_cov_40.668278	79606	80832	+	710.5	357	https://www.orthodb.org/v10?query=14061at72274	Tryptophan synthase beta chain
14115at72274	Complete	NODE_1_length_774295_cov_40.668278	361372	363282	+	919.7	548	https://www.orthodb.org/v10?query=14115at72274	ABC transporter ATP-binding protein
14127at72274	Complete	NODE_1_length_774295_cov_40.668278	387909	389168	+	780.2	383	https://www.orthodb.org/v10?query=14127at72274	transcription termination factor Rho
14130at72274	Complete	NODE_9_length_205643_cov_41.238468	98275	99600	+	603.7	347	https://www.orthodb.org/v10?query=14130at72274	histidinol dehydrogenase
