# BUSCO version is: 5.3.2 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2020-03-06, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
813at72274	Complete	NODE_3_length_235490_cov_43.137961	185505	188351	+	1348.7	744	https://www.orthodb.org/v10?query=813at72274	valine--tRNA ligase
865at72274	Complete	NODE_30_length_79518_cov_42.259746	43126	45957	+	1252.9	756	https://www.orthodb.org/v10?query=865at72274	isoleucine--tRNA ligase
927at72274	Complete	NODE_12_length_160433_cov_40.733708	14547	17444	-	1197.7	750	https://www.orthodb.org/v10?query=927at72274	Ribonucleoside-diphosphate reductase
995at72274	Complete	NODE_34_length_68937_cov_41.517034	22448	25150	-	1092.1	700	https://www.orthodb.org/v10?query=995at72274	Bifunctional uridylyltransferase/uridylyl-removing enzyme
1004at72274	Complete	NODE_19_length_107352_cov_42.100236	60835	63774	+	1062.4	1048	https://www.orthodb.org/v10?query=1004at72274	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
1036at72274	Complete	NODE_11_length_186925_cov_42.279989	38553	41345	-	1232.1	776	https://www.orthodb.org/v10?query=1036at72274	DNA polymerase I
1067at72274	Complete	NODE_38_length_63660_cov_39.563057	28874	31468	+	1497.4	752	https://www.orthodb.org/v10?query=1067at72274	Fe/S-dependent 2-methylisocitrate dehydratase AcnD
1242at72274	Complete	NODE_75_length_16211_cov_39.460957	12649	15264	-	1498.9	754	https://www.orthodb.org/v10?query=1242at72274	aconitate hydratase B
1384at72274	Complete	NODE_4_length_234165_cov_40.976902	144793	147414	-	1474.5	760	https://www.orthodb.org/v10?query=1384at72274	DNA topoisomerase I
1440at72274	Complete	NODE_27_length_96933_cov_42.098350	45615	48350	-	1473.7	801	https://www.orthodb.org/v10?query=1440at72274	Protein translocase subunit SecA
1456at72274	Complete	NODE_15_length_139124_cov_51.392869	132277	135726	-	771.1	688	https://www.orthodb.org/v10?query=1456at72274	exodeoxyribonuclease V subunit gamma
1471at72274	Complete	NODE_4_length_234165_cov_40.976902	74823	77486	-	1508.9	780	https://www.orthodb.org/v10?query=1471at72274	DNA gyrase subunit A
1600at72274	Complete	NODE_34_length_68937_cov_41.517034	41095	44616	+	1575.1	953	https://www.orthodb.org/v10?query=1600at72274	DNA polymerase III subunit alpha
1634at72274	Complete	NODE_21_length_103625_cov_43.206963	71574	74405	+	1578.8	827	https://www.orthodb.org/v10?query=1634at72274	2-oxoglutarate dehydrogenase E1 component
1707at72274	Complete	NODE_2_length_236949_cov_43.085704	185071	187785	+	1242.5	715	https://www.orthodb.org/v10?query=1707at72274	NADH-quinone oxidoreductase
1753at72274	Complete	NODE_43_length_53292_cov_41.341338	34288	36945	-	1120.2	711	https://www.orthodb.org/v10?query=1753at72274	aminopeptidase N
1843at72274	Complete	NODE_6_length_212507_cov_41.251422	179133	181766	-	1032.8	638	https://www.orthodb.org/v10?query=1843at72274	ribonuclease R
1917at72274	Complete	NODE_11_length_186925_cov_42.279989	114778	117201	-	1310.2	666	https://www.orthodb.org/v10?query=1917at72274	DNA gyrase subunit B
1961at72274	Complete	NODE_1_length_486209_cov_41.704357	449855	452665	-	888.4	693	https://www.orthodb.org/v10?query=1961at72274	LPS biosynthesis protein
1974at72274	Complete	NODE_25_length_98842_cov_43.182632	35678	38512	-	1592.0	822	https://www.orthodb.org/v10?query=1974at72274	UvrABC system protein A
1982at72274	Complete	NODE_80_length_13702_cov_39.687239	6715	9561	-	1191.4	774	https://www.orthodb.org/v10?query=1982at72274	RNA polymerase-binding ATPase
2019at72274	Complete	NODE_6_length_212507_cov_41.251422	172063	174366	-	1350.6	653	https://www.orthodb.org/v10?query=2019at72274	YgiQ family radical SAM protein
2112at72274	Complete	NODE_50_length_38781_cov_44.722343	1039	3630	+	1220.3	748	https://www.orthodb.org/v10?query=2112at72274	DNA mismatch repair protein MutS
2210at72274	Complete	NODE_30_length_79518_cov_42.259746	55347	57911	+	1330.2	711	https://www.orthodb.org/v10?query=2210at72274	Chaperone protein ClpB
2251at72274	Complete	NODE_2_length_236949_cov_43.085704	77376	81014	+	928.8	1164	https://www.orthodb.org/v10?query=2251at72274	chromosome segregation protein SMC
2303at72274	Complete	NODE_4_length_234165_cov_40.976902	203568	205925	-	827.1	530	https://www.orthodb.org/v10?query=2303at72274	DNA ligase
2348at72274	Complete	NODE_38_length_63660_cov_39.563057	45795	48170	+	1408.9	697	https://www.orthodb.org/v10?query=2348at72274	phosphoenolpyruvate synthase
2487at72274	Complete	NODE_2_length_236949_cov_43.085704	163357	165627	-	1263.0	669	https://www.orthodb.org/v10?query=2487at72274	ATP-dependent Clp protease ATP-binding subunit ClpA
2667at72274	Complete	NODE_61_length_31196_cov_41.964204	22343	24988	+	1184.3	749	https://www.orthodb.org/v10?query=2667at72274	phosphoenolpyruvate carboxylase
2718at72274	Complete	NODE_15_length_139124_cov_51.392869	42900	45422	-	1224.1	702	https://www.orthodb.org/v10?query=2718at72274	translation initiation factor IF-2
2722at72274	Complete	NODE_62_length_28847_cov_40.908140	24183	26801	+	1353.4	766	https://www.orthodb.org/v10?query=2722at72274	alanine--tRNA ligase
2787at72274	Complete	NODE_10_length_199183_cov_41.836345	155315	157639	+	1008.6	598	https://www.orthodb.org/v10?query=2787at72274	RNA-binding transcriptional accessory protein
2855at72274	Complete	NODE_19_length_107352_cov_42.100236	104091	106355	+	1113.4	628	https://www.orthodb.org/v10?query=2855at72274	DNA topoisomerase IV subunit A
2861at72274	Complete	NODE_15_length_139124_cov_51.392869	7579	9903	-	976.4	612	https://www.orthodb.org/v10?query=2861at72274	penicillin-binding protein 1B
2968at72274	Complete	NODE_2_length_236949_cov_43.085704	168333	170558	+	1178.6	657	https://www.orthodb.org/v10?query=2968at72274	isocitrate dehydrogenase, NADP-dependent
2971at72274	Complete	NODE_30_length_79518_cov_42.259746	27537	29975	+	815.3	578	https://www.orthodb.org/v10?query=2971at72274	ATP-dependent protease
3072at72274	Complete	NODE_4_length_234165_cov_40.976902	225317	227581	-	879.1	573	https://www.orthodb.org/v10?query=3072at72274	23S rRNA (guanine(2445)-N(2))/(guanine(2069)-N(7))- methyltransferase
3123at72274	Complete	NODE_11_length_186925_cov_42.279989	105341	107395	+	929.2	577	https://www.orthodb.org/v10?query=3123at72274	glycine--tRNA ligase subunit beta
3150at72274	Complete	NODE_4_length_234165_cov_40.976902	69171	71381	-	688.1	434	https://www.orthodb.org/v10?query=3150at72274	3-phosphoshikimate 1-carboxyvinyltransferase
3242at72274	Complete	NODE_28_length_96887_cov_40.525679	47811	50417	-	1370.2	733	https://www.orthodb.org/v10?query=3242at72274	leucine--tRNA ligase
3277at72274	Complete	NODE_81_length_11374_cov_43.141782	8080	10161	-	902.7	595	https://www.orthodb.org/v10?query=3277at72274	tail-specific protease
3392at72274	Complete	NODE_10_length_199183_cov_41.836345	6753	9212	+	1051.8	658	https://www.orthodb.org/v10?query=3392at72274	peptidase
3393at72274	Complete	NODE_12_length_160433_cov_40.733708	35436	38189	-	923.8	686	https://www.orthodb.org/v10?query=3393at72274	Histidine kinase
3407at72274	Complete	NODE_50_length_38781_cov_44.722343	5860	7911	+	1033.3	574	https://www.orthodb.org/v10?query=3407at72274	methionine--tRNA ligase
3448at72274	Complete	NODE_26_length_98166_cov_43.232468	52980	54902	+	1173.0	569	https://www.orthodb.org/v10?query=3448at72274	threonine--tRNA ligase
3460at72274	Complete	NODE_4_length_234165_cov_40.976902	149068	151215	-	1035.8	621	https://www.orthodb.org/v10?query=3460at72274	Fatty acid oxidation complex subunit alpha
3513at72274	Complete	NODE_22_length_101384_cov_40.935415	4926	7001	+	943.6	565	https://www.orthodb.org/v10?query=3513at72274	ATP-dependent DNA helicase RecG
3634at72274	Complete	NODE_21_length_103625_cov_43.206963	68820	70595	+	908.7	505	https://www.orthodb.org/v10?query=3634at72274	succinate dehydrogenase flavoprotein subunit
3680at72274	Complete	NODE_26_length_98166_cov_43.232468	57245	59623	+	1033.9	659	https://www.orthodb.org/v10?query=3680at72274	phenylalanine--tRNA ligase subunit beta
3705at72274	Complete	NODE_1_length_486209_cov_41.704357	33635	35644	-	974.0	550	https://www.orthodb.org/v10?query=3705at72274	ATP-dependent DNA helicase Rep
3912at72274	Complete	NODE_1_length_486209_cov_41.704357	300939	302936	+	1065.5	555	https://www.orthodb.org/v10?query=3912at72274	transketolase
3949at72274	Complete	NODE_10_length_199183_cov_41.836345	12216	14435	+	948.1	613	https://www.orthodb.org/v10?query=3949at72274	primosomal protein N'
3999at72274	Complete	NODE_19_length_107352_cov_42.100236	93731	95635	+	1118.4	517	https://www.orthodb.org/v10?query=3999at72274	Phosphomethylpyrimidine synthase
4074at72274	Complete	NODE_21_length_103625_cov_43.206963	86511	88415	+	968.1	548	https://www.orthodb.org/v10?query=4074at72274	Chaperone protein HtpG
4076at72274	Complete	NODE_2_length_236949_cov_43.085704	181299	183083	+	1048.5	510	https://www.orthodb.org/v10?query=4076at72274	NADH-quinone oxidoreductase subunit C/D
4251at72274	Complete	NODE_19_length_107352_cov_42.100236	100663	102567	+	966.6	513	https://www.orthodb.org/v10?query=4251at72274	DNA topoisomerase IV subunit B
4452at72274	Complete	NODE_67_length_21614_cov_41.745114	4805	6820	-	1180.1	622	https://www.orthodb.org/v10?query=4452at72274	excinuclease ABC subunit B
4619at72274	Complete	NODE_11_length_186925_cov_42.279989	126061	127953	+	1065.8	523	https://www.orthodb.org/v10?query=4619at72274	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
4793at72274	Complete	NODE_15_length_139124_cov_51.392869	62353	64269	-	1042.0	584	https://www.orthodb.org/v10?query=4793at72274	Chaperone protein DnaK
4804at72274	Complete	NODE_3_length_235490_cov_43.137961	107773	109641	-	810.6	496	https://www.orthodb.org/v10?query=4804at72274	Protein translocase subunit SecD
4962at72274	Complete	NODE_11_length_186925_cov_42.279989	70418	72469	-	910.9	581	https://www.orthodb.org/v10?query=4962at72274	oligopeptidase A
5009at72274	Complete	NODE_15_length_139124_cov_51.392869	38733	40838	-	1213.1	627	https://www.orthodb.org/v10?query=5009at72274	polyribonucleotide nucleotidyltransferase
5031at72274	Complete	NODE_16_length_124179_cov_41.687423	16006	18105	+	953.9	584	https://www.orthodb.org/v10?query=5031at72274	phosphate acetyltransferase
5089at72274	Complete	NODE_41_length_54595_cov_41.846130	19538	21238	+	948.2	500	https://www.orthodb.org/v10?query=5089at72274	glutamine--tRNA ligase
5798at72274	Complete	NODE_11_length_186925_cov_42.279989	140045	141877	+	865.5	530	https://www.orthodb.org/v10?query=5798at72274	glutamine--fructose-6-phosphate aminotransferase
5969at72274	Complete	NODE_3_length_235490_cov_43.137961	176625	178424	-	1029.5	520	https://www.orthodb.org/v10?query=5969at72274	elongation factor 4
6086at72274	Complete	NODE_15_length_139124_cov_51.392869	4343	6067	-	1032.1	520	https://www.orthodb.org/v10?query=6086at72274	Acetolactate synthase
6134at72274	Complete	NODE_3_length_235490_cov_43.137961	98262	100124	-	796.5	512	https://www.orthodb.org/v10?query=6134at72274	molecular chaperone HscA
6190at72274	Complete	NODE_37_length_65273_cov_43.198380	45274	46989	-	898.8	486	https://www.orthodb.org/v10?query=6190at72274	proline--tRNA ligase
6205at72274	Complete	NODE_4_length_234165_cov_40.976902	154979	156907	+	680.9	509	https://www.orthodb.org/v10?query=6205at72274	lytic transglycosylase
6231at72274	Complete	NODE_2_length_236949_cov_43.085704	177653	178978	+	397.0	398	https://www.orthodb.org/v10?query=6231at72274	isocitrate lyase
6237at72274	Complete	NODE_15_length_139124_cov_51.392869	51282	53201	-	1090.0	555	https://www.orthodb.org/v10?query=6237at72274	ATP-dependent metalloprotease
6309at72274	Complete	NODE_27_length_96933_cov_42.098350	30548	32323	-	1048.0	539	https://www.orthodb.org/v10?query=6309at72274	aspartate--tRNA ligase
6339at72274	Complete	NODE_52_length_38090_cov_40.641168	9144	10982	-	877.2	519	https://www.orthodb.org/v10?query=6339at72274	excinuclease ABC subunit C
6352at72274	Complete	NODE_10_length_199183_cov_41.836345	76215	78035	-	1034.4	535	https://www.orthodb.org/v10?query=6352at72274	GTP-binding protein
6377at72274	Complete	NODE_34_length_68937_cov_41.517034	47471	49102	+	891.6	468	https://www.orthodb.org/v10?query=6377at72274	CTP synthase
6380at72274	Complete	NODE_15_length_139124_cov_51.392869	28897	30561	+	714.3	440	https://www.orthodb.org/v10?query=6380at72274	glucose-6-phosphate isomerase
6391at72274	Complete	NODE_4_length_234165_cov_40.976902	12548	15058	+	916.8	698	https://www.orthodb.org/v10?query=6391at72274	ABC transporter permease
6397at72274	Complete	NODE_30_length_79518_cov_42.259746	20328	21992	+	986.1	508	https://www.orthodb.org/v10?query=6397at72274	energy-dependent translational throttle protein EttA
6493at72274	Complete	NODE_3_length_235490_cov_43.137961	71875	73452	-	895.3	458	https://www.orthodb.org/v10?query=6493at72274	GMP synthase 
6653at72274	Complete	NODE_8_length_205641_cov_42.305415	186325	187908	-	939.8	457	https://www.orthodb.org/v10?query=6653at72274	peptide chain release factor 3
6860at72274	Complete	NODE_10_length_199183_cov_41.836345	14587	16323	+	595.6	445	https://www.orthodb.org/v10?query=6860at72274	arginine--tRNA ligase
7044at72274	Complete	NODE_1_length_486209_cov_41.704357	431298	433148	-	922.2	512	https://www.orthodb.org/v10?query=7044at72274	RNA polymerase sigma factor RpoD
7477at72274	Complete	NODE_67_length_21614_cov_41.745114	375	1958	-	829.5	432	https://www.orthodb.org/v10?query=7477at72274	glutamate--tRNA ligase
7583at72274	Complete	NODE_3_length_235490_cov_43.137961	15963	17672	-	778.7	493	https://www.orthodb.org/v10?query=7583at72274	single-stranded-DNA-specific exonuclease RecJ
7615at72274	Complete	NODE_25_length_98842_cov_43.182632	94140	96038	-	926.2	519	https://www.orthodb.org/v10?query=7615at72274	1-deoxy-D-xylulose-5-phosphate synthase
7643at72274	Complete	NODE_11_length_186925_cov_42.279989	133223	134767	+	890.7	420	https://www.orthodb.org/v10?query=7643at72274	ATP synthase subunit alpha
8141at72274	Complete	NODE_4_length_234165_cov_40.976902	66671	68365	-	895.1	475	https://www.orthodb.org/v10?query=8141at72274	30S ribosomal protein S1
8335at72274	Complete	NODE_6_length_212507_cov_41.251422	65802	67409	+	903.6	466	https://www.orthodb.org/v10?query=8335at72274	Bifunctional purine biosynthesis protein PurH
8410at72274	Complete	NODE_50_length_38781_cov_44.722343	24090	25595	+	791.2	448	https://www.orthodb.org/v10?query=8410at72274	glycerol kinase
8435at72274	Complete	NODE_24_length_100934_cov_40.437016	95876	97864	-	557.3	480	https://www.orthodb.org/v10?query=8435at72274	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
8457at72274	Complete	NODE_28_length_96887_cov_40.525679	51892	53415	-	588.1	412	https://www.orthodb.org/v10?query=8457at72274	apolipoprotein N-acyltransferase
8956at72274	Complete	NODE_2_length_236949_cov_43.085704	190170	192023	+	823.1	523	https://www.orthodb.org/v10?query=8956at72274	NADH-quinone oxidoreductase subunit L
8990at72274	Complete	NODE_21_length_103625_cov_43.206963	75787	77223	+	751.6	422	https://www.orthodb.org/v10?query=8990at72274	dihydrolipoyl dehydrogenase
9094at72274	Complete	NODE_10_length_199183_cov_41.836345	79963	81369	+	779.1	407	https://www.orthodb.org/v10?query=9094at72274	Glutamine synthetase
9146at72274	Complete	NODE_61_length_31196_cov_41.964204	10058	11560	+	829.9	420	https://www.orthodb.org/v10?query=9146at72274	lysine--tRNA ligase
9189at72274	Complete	NODE_24_length_100934_cov_40.437016	14218	15429	-	626.9	358	https://www.orthodb.org/v10?query=9189at72274	aminotransferase
9255at72274	Complete	NODE_12_length_160433_cov_40.733708	87359	89023	-	883.6	470	https://www.orthodb.org/v10?query=9255at72274	electron transfer flavoprotein-ubiquinone oxidoreductase
9260at72274	Complete	NODE_8_length_205641_cov_42.305415	132631	134088	-	727.0	420	https://www.orthodb.org/v10?query=9260at72274	ribonuclease G
9341at72274	Complete	NODE_4_length_234165_cov_40.976902	152847	154766	-	830.8	501	https://www.orthodb.org/v10?query=9341at72274	ABC transporter ATP-binding protein
9430at72274	Complete	NODE_8_length_205641_cov_42.305415	64160	65905	-	619.6	457	https://www.orthodb.org/v10?query=9430at72274	cell division protein
9496at72274	Complete	NODE_37_length_65273_cov_43.198380	53023	54666	+	884.5	471	https://www.orthodb.org/v10?query=9496at72274	molecular chaperone GroEL
9575at72274	Complete	NODE_27_length_96933_cov_42.098350	67762	69285	+	910.4	457	https://www.orthodb.org/v10?query=9575at72274	fumarate hydratase
9588at72274	Complete	NODE_37_length_65273_cov_43.198380	47188	48720	-	633.0	425	https://www.orthodb.org/v10?query=9588at72274	AmpG family muropeptide MFS transporter
9608at72274	Complete	NODE_2_length_236949_cov_43.085704	158462	160870	-	1008.4	595	https://www.orthodb.org/v10?query=9608at72274	cell division protein FtsK
9781at72274	Complete	NODE_1_length_486209_cov_41.704357	134145	135848	-	747.5	442	https://www.orthodb.org/v10?query=9781at72274	type II secretion system protein E
9852at72274	Complete	NODE_3_length_235490_cov_43.137961	88395	89864	-	729.3	416	https://www.orthodb.org/v10?query=9852at72274	GTPase Der
9938at72274	Complete	NODE_2_length_236949_cov_43.085704	183580	184935	+	700.2	372	https://www.orthodb.org/v10?query=9938at72274	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain
9960at72274	Complete	NODE_3_length_235490_cov_43.137961	57408	58868	+	335.3	239	https://www.orthodb.org/v10?query=9960at72274	Membrane-bound lytic murein transglycosylase F
10023at72274	Complete	NODE_2_length_236949_cov_43.085704	192073	193605	+	752.2	434	https://www.orthodb.org/v10?query=10023at72274	NADH
10050at72274	Complete	NODE_10_length_199183_cov_41.836345	158237	159820	+	607.4	414	https://www.orthodb.org/v10?query=10050at72274	glutamate--cysteine ligase
10071at72274	Complete	NODE_1_length_486209_cov_41.704357	286770	288179	-	766.1	389	https://www.orthodb.org/v10?query=10071at72274	adenosylhomocysteinase
10120at72274	Complete	NODE_19_length_107352_cov_42.100236	82472	84277	+	807.2	506	https://www.orthodb.org/v10?query=10120at72274	Lipid A export ATP-binding/permease protein MsbA
10280at72274	Complete	NODE_11_length_186925_cov_42.279989	5704	7140	+	581.9	369	https://www.orthodb.org/v10?query=10280at72274	NAD(P) transhydrogenase subunit beta
10446at72274	Complete	NODE_24_length_100934_cov_40.437016	26118	27449	-	600.8	371	https://www.orthodb.org/v10?query=10446at72274	deoxyguanosinetriphosphate triphosphohydrolase
10449at72274	Complete	NODE_45_length_49217_cov_41.736458	1211	2599	-	662.8	380	https://www.orthodb.org/v10?query=10449at72274	Fumarate hydratase class II
10543at72274	Complete	NODE_28_length_96887_cov_40.525679	22193	23542	+	661.9	374	https://www.orthodb.org/v10?query=10543at72274	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase
10595at72274	Complete	NODE_15_length_139124_cov_51.392869	65186	66859	+	640.8	463	https://www.orthodb.org/v10?query=10595at72274	DNA repair protein RecN
10681at72274	Complete	NODE_30_length_79518_cov_42.259746	9112	10479	+	740.4	393	https://www.orthodb.org/v10?query=10681at72274	DNA repair protein RadA
10683at72274	Complete	NODE_4_length_234165_cov_40.976902	127903	129297	-	899.8	447	https://www.orthodb.org/v10?query=10683at72274	NAD(P)(+) transhydrogenase
10690at72274	Complete	NODE_3_length_235490_cov_43.137961	181050	182540	+	611.6	350	https://www.orthodb.org/v10?query=10690at72274	leucyl aminopeptidase
10772at72274	Complete	NODE_8_length_205641_cov_42.305415	62697	64160	-	491.1	370	https://www.orthodb.org/v10?query=10772at72274	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase
10968at72274	Complete	NODE_41_length_54595_cov_41.846130	7687	9384	+	655.9	481	https://www.orthodb.org/v10?query=10968at72274	membrane protein
10984at72274	Complete	NODE_11_length_186925_cov_42.279989	135706	137085	+	831.6	408	https://www.orthodb.org/v10?query=10984at72274	ATP synthase subunit beta
11020at72274	Complete	NODE_11_length_186925_cov_42.279989	119473	120993	-	562.9	355	https://www.orthodb.org/v10?query=11020at72274	Chromosomal replication initiator protein DnaA
11088at72274	Complete	NODE_2_length_236949_cov_43.085704	173162	174532	+	780.1	407	https://www.orthodb.org/v10?query=11088at72274	adenylosuccinate lyase
11099at72274	Complete	NODE_69_length_20007_cov_39.367901	6466	7884	-	817.5	419	https://www.orthodb.org/v10?query=11099at72274	3-isopropylmalate dehydratase large subunit
11118at72274	Complete	NODE_11_length_186925_cov_42.279989	122375	124057	+	837.8	483	https://www.orthodb.org/v10?query=11118at72274	Membrane protein insertase YidC
11213at72274	Complete	NODE_4_length_234165_cov_40.976902	131822	133285	-	728.7	420	https://www.orthodb.org/v10?query=11213at72274	Glyceraldehyde-3-phosphate dehydrogenase
11342at72274	Complete	NODE_12_length_160433_cov_40.733708	41135	43438	+	570.6	596	https://www.orthodb.org/v10?query=11342at72274	competence protein ComEC
11418at72274	Complete	NODE_6_length_212507_cov_41.251422	174466	175860	-	638.5	386	https://www.orthodb.org/v10?query=11418at72274	replicative DNA helicase
11441at72274	Complete	NODE_21_length_103625_cov_43.206963	66427	67716	-	744.6	362	https://www.orthodb.org/v10?query=11441at72274	Citrate synthase
11534at72274	Complete	NODE_12_length_160433_cov_40.733708	18896	20512	+	550.0	419	https://www.orthodb.org/v10?query=11534at72274	two-component sensor histidine kinase
11573at72274	Complete	NODE_29_length_94829_cov_39.816842	40434	42050	-	806.7	464	https://www.orthodb.org/v10?query=11573at72274	L-aspartate oxidase
11597at72274	Complete	NODE_1_length_486209_cov_41.704357	177667	179085	+	839.1	418	https://www.orthodb.org/v10?query=11597at72274	FAD-linked oxidase
11748at72274	Complete	NODE_28_length_96887_cov_40.525679	58616	59899	-	665.3	369	https://www.orthodb.org/v10?query=11748at72274	Glutamate-1-semialdehyde 2,1-aminomutase
11795at72274	Complete	NODE_37_length_65273_cov_43.198380	34669	36009	-	760.3	394	https://www.orthodb.org/v10?query=11795at72274	ribosomal protein S12 methylthiotransferase
11809at72274	Complete	NODE_15_length_139124_cov_51.392869	45450	46931	-	759.5	440	https://www.orthodb.org/v10?query=11809at72274	Transcription termination/antitermination protein NusA
11817at72274	Complete	NODE_10_length_199183_cov_41.836345	28685	30289	+	682.9	415	https://www.orthodb.org/v10?query=11817at72274	ubiquinone biosynthesis regulatory protein kinase UbiB
12019at72274	Complete	NODE_26_length_98166_cov_43.232468	7099	8604	+	906.8	449	https://www.orthodb.org/v10?query=12019at72274	amidophosphoribosyltransferase
12118at72274	Complete	NODE_19_length_107352_cov_42.100236	5293	6711	+	788.3	417	https://www.orthodb.org/v10?query=12118at72274	glutamate synthase
12305at72274	Complete	NODE_3_length_235490_cov_43.137961	73535	75004	-	811.4	432	https://www.orthodb.org/v10?query=12305at72274	IMP dehydrogenase
12335at72274	Complete	NODE_25_length_98842_cov_43.182632	28821	30149	+	731.6	378	https://www.orthodb.org/v10?query=12335at72274	Protein translocase subunit SecY
12585at72274	Complete	NODE_1_length_486209_cov_41.704357	26770	28071	+	662.3	380	https://www.orthodb.org/v10?query=12585at72274	D-amino acid dehydrogenase
12775at72274	Complete	NODE_14_length_139520_cov_41.636954	93294	95168	+	640.7	530	https://www.orthodb.org/v10?query=12775at72274	peptidyl-prolyl cis-trans isomerase
13129at72274	Complete	NODE_2_length_236949_cov_43.085704	154760	156040	-	667.2	371	https://www.orthodb.org/v10?query=13129at72274	serine--tRNA ligase
13261at72274	Complete	NODE_8_length_205641_cov_42.305415	139558	141003	+	805.5	432	https://www.orthodb.org/v10?query=13261at72274	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
13283at72274	Complete	NODE_14_length_139520_cov_41.636954	88813	90096	+	688.3	352	https://www.orthodb.org/v10?query=13283at72274	ATP-dependent Clp protease ATP-binding subunit ClpX
13427at72274	Complete	NODE_2_length_236949_cov_43.085704	153365	154759	-	629.6	413	https://www.orthodb.org/v10?query=13427at72274	Siroheme synthase
13443at72274	Complete	NODE_10_length_199183_cov_41.836345	88031	89557	+	744.3	428	https://www.orthodb.org/v10?query=13443at72274	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
13568at72274	Complete	NODE_34_length_68937_cov_41.517034	32501	33853	+	526.5	368	https://www.orthodb.org/v10?query=13568at72274	Zinc metalloprotease
13645at72274	Complete	NODE_11_length_186925_cov_42.279989	124138	125508	+	622.3	380	https://www.orthodb.org/v10?query=13645at72274	tRNA modification GTPase MnmE
13747at72274	Complete	NODE_15_length_139124_cov_51.392869	49068	50405	-	594.8	366	https://www.orthodb.org/v10?query=13747at72274	phosphoglucosamine mutase
13880at72274	Complete	NODE_50_length_38781_cov_44.722343	11297	12514	-	584.9	357	https://www.orthodb.org/v10?query=13880at72274	argininosuccinate synthase
13951at72274	Complete	NODE_1_length_486209_cov_41.704357	62115	63509	-	821.0	409	https://www.orthodb.org/v10?query=13951at72274	argininosuccinate lyase
14061at72274	Complete	NODE_11_length_186925_cov_42.279989	79604	80830	+	710.5	357	https://www.orthodb.org/v10?query=14061at72274	Tryptophan synthase beta chain
14115at72274	Complete	NODE_1_length_486209_cov_41.704357	73125	75035	+	919.7	548	https://www.orthodb.org/v10?query=14115at72274	ABC transporter ATP-binding protein
14127at72274	Complete	NODE_1_length_486209_cov_41.704357	99662	100921	+	780.2	383	https://www.orthodb.org/v10?query=14127at72274	transcription termination factor Rho
14130at72274	Complete	NODE_8_length_205641_cov_42.305415	106042	107367	-	603.7	347	https://www.orthodb.org/v10?query=14130at72274	histidinol dehydrogenase
