# BUSCO version is: 5.3.2 
# The lineage dataset is: pseudomonadales_odb10 (Creation date: 2020-03-06, number of genomes: 159, number of BUSCOs: 782)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3949at72274	Complete	NODE_5_length_127372_cov_2.791748	125540	127372	-	849.6	529	https://www.orthodb.org/v10?query=3949at72274	primosomal protein N'
3999at72274	Complete	NODE_48_length_49939_cov_2.805107	11770	13674	-	1118.4	517	https://www.orthodb.org/v10?query=3999at72274	Phosphomethylpyrimidine synthase
4074at72274	Complete	NODE_82_length_29491_cov_2.964310	15791	17695	-	968.1	548	https://www.orthodb.org/v10?query=4074at72274	Chaperone protein HtpG
4076at72274	Complete	NODE_32_length_57774_cov_2.878276	53936	55720	-	1048.5	510	https://www.orthodb.org/v10?query=4076at72274	NADH-quinone oxidoreductase subunit C/D
4251at72274	Complete	NODE_48_length_49939_cov_2.805107	4838	6742	-	966.6	513	https://www.orthodb.org/v10?query=4251at72274	DNA topoisomerase IV subunit B
4452at72274	Complete	NODE_12_length_92454_cov_2.886133	80788	82803	+	1180.1	622	https://www.orthodb.org/v10?query=4452at72274	excinuclease ABC subunit B
4619at72274	Complete	NODE_10_length_99402_cov_2.843808	17466	19358	-	1065.8	523	https://www.orthodb.org/v10?query=4619at72274	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
4793at72274	Complete	NODE_3_length_136382_cov_3.131195	62538	64454	-	1042.0	584	https://www.orthodb.org/v10?query=4793at72274	Chaperone protein DnaK
4804at72274	Complete	NODE_8_length_105283_cov_2.931587	57565	59433	-	810.6	496	https://www.orthodb.org/v10?query=4804at72274	Protein translocase subunit SecD
4962at72274	Complete	NODE_10_length_99402_cov_2.843808	72950	75001	+	910.9	581	https://www.orthodb.org/v10?query=4962at72274	oligopeptidase A
5009at72274	Complete	NODE_3_length_136382_cov_3.131195	38918	41023	-	1213.1	627	https://www.orthodb.org/v10?query=5009at72274	polyribonucleotide nucleotidyltransferase
5031at72274	Complete	NODE_13_length_88136_cov_2.778170	69990	72089	-	953.9	584	https://www.orthodb.org/v10?query=5031at72274	phosphate acetyltransferase
5089at72274	Complete	NODE_39_length_54689_cov_2.771214	19590	21290	+	948.2	500	https://www.orthodb.org/v10?query=5089at72274	glutamine--tRNA ligase
5798at72274	Complete	NODE_10_length_99402_cov_2.843808	3542	5374	-	865.5	530	https://www.orthodb.org/v10?query=5798at72274	glutamine--fructose-6-phosphate aminotransferase
5969at72274	Complete	NODE_98_length_23363_cov_2.664615	6188	7987	+	1029.5	520	https://www.orthodb.org/v10?query=5969at72274	elongation factor 4
6086at72274	Complete	NODE_3_length_136382_cov_3.131195	4528	6252	-	1032.1	520	https://www.orthodb.org/v10?query=6086at72274	Acetolactate synthase
6134at72274	Complete	NODE_8_length_105283_cov_2.931587	48054	49916	-	796.5	512	https://www.orthodb.org/v10?query=6134at72274	molecular chaperone HscA
6190at72274	Complete	NODE_25_length_65367_cov_2.860270	45318	47033	-	898.8	486	https://www.orthodb.org/v10?query=6190at72274	proline--tRNA ligase
6205at72274	Complete	NODE_14_length_85343_cov_2.706687	19377	21305	-	680.9	509	https://www.orthodb.org/v10?query=6205at72274	lytic transglycosylase
6231at72274	Complete	NODE_89_length_25616_cov_3.076307	374	1699	-	397.0	398	https://www.orthodb.org/v10?query=6231at72274	isocitrate lyase
6237at72274	Complete	NODE_3_length_136382_cov_3.131195	51467	53386	-	1090.0	555	https://www.orthodb.org/v10?query=6237at72274	ATP-dependent metalloprotease
6309at72274	Complete	NODE_62_length_40697_cov_2.843086	7822	9597	+	1048.0	539	https://www.orthodb.org/v10?query=6309at72274	aspartate--tRNA ligase
6339at72274	Complete	NODE_78_length_31089_cov_2.819165	6958	8796	-	877.2	519	https://www.orthodb.org/v10?query=6339at72274	excinuclease ABC subunit C
6352at72274	Complete	NODE_5_length_127372_cov_2.791748	61940	63760	+	1034.4	535	https://www.orthodb.org/v10?query=6352at72274	GTP-binding protein
6377at72274	Complete	NODE_23_length_67852_cov_2.767885	47611	49242	+	891.6	468	https://www.orthodb.org/v10?query=6377at72274	CTP synthase
6380at72274	Complete	NODE_3_length_136382_cov_3.131195	29082	30746	+	714.3	440	https://www.orthodb.org/v10?query=6380at72274	glucose-6-phosphate isomerase
6391at72274	Complete	NODE_75_length_31643_cov_2.758599	16534	19044	-	916.8	698	https://www.orthodb.org/v10?query=6391at72274	ABC transporter permease
6397at72274	Complete	NODE_7_length_109814_cov_2.797259	56608	58272	-	986.1	508	https://www.orthodb.org/v10?query=6397at72274	energy-dependent translational throttle protein EttA
6493at72274	Complete	NODE_8_length_105283_cov_2.931587	21667	23244	-	895.3	458	https://www.orthodb.org/v10?query=6493at72274	GMP synthase 
6653at72274	Complete	NODE_22_length_70088_cov_2.810695	17691	19274	+	939.8	457	https://www.orthodb.org/v10?query=6653at72274	peptide chain release factor 3
6860at72274	Complete	NODE_5_length_127372_cov_2.791748	123652	125388	-	595.6	445	https://www.orthodb.org/v10?query=6860at72274	arginine--tRNA ligase
7044at72274	Complete	NODE_1_length_170490_cov_2.833843	19266	21116	+	922.2	512	https://www.orthodb.org/v10?query=7044at72274	RNA polymerase sigma factor RpoD
7477at72274	Complete	NODE_12_length_92454_cov_2.886133	85650	87233	+	829.5	432	https://www.orthodb.org/v10?query=7477at72274	glutamate--tRNA ligase
7583at72274	Complete	NODE_47_length_50324_cov_2.789748	16058	17767	-	778.7	493	https://www.orthodb.org/v10?query=7583at72274	single-stranded-DNA-specific exonuclease RecJ
7615at72274	Complete	NODE_64_length_40003_cov_2.771341	33920	35818	+	926.2	519	https://www.orthodb.org/v10?query=7615at72274	1-deoxy-D-xylulose-5-phosphate synthase
7643at72274	Complete	NODE_10_length_99402_cov_2.843808	10652	12196	-	890.7	420	https://www.orthodb.org/v10?query=7643at72274	ATP synthase subunit alpha
8141at72274	Complete	NODE_53_length_47106_cov_3.019796	11652	13346	+	895.1	475	https://www.orthodb.org/v10?query=8141at72274	30S ribosomal protein S1
8335at72274	Complete	NODE_116_length_19524_cov_2.546631	10870	12477	-	903.6	466	https://www.orthodb.org/v10?query=8335at72274	Bifunctional purine biosynthesis protein PurH
8410at72274	Complete	NODE_20_length_71165_cov_2.962865	45529	47034	-	791.2	448	https://www.orthodb.org/v10?query=8410at72274	glycerol kinase
8435at72274	Fragmented	NODE_201_length_3696_cov_2.612777	2	826	-	334.9	222	https://www.orthodb.org/v10?query=8435at72274	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
8457at72274	Complete	NODE_40_length_54044_cov_2.659031	21763	23286	-	588.1	412	https://www.orthodb.org/v10?query=8457at72274	apolipoprotein N-acyltransferase
8956at72274	Complete	NODE_32_length_57774_cov_2.878276	44996	46849	-	823.1	523	https://www.orthodb.org/v10?query=8956at72274	NADH-quinone oxidoreductase subunit L
8990at72274	Complete	NODE_82_length_29491_cov_2.964310	26983	28419	-	751.6	422	https://www.orthodb.org/v10?query=8990at72274	dihydrolipoyl dehydrogenase
9094at72274	Complete	NODE_5_length_127372_cov_2.791748	58606	60012	-	779.1	407	https://www.orthodb.org/v10?query=9094at72274	Glutamine synthetase
9146at72274	Complete	NODE_97_length_24255_cov_2.822281	12611	14113	-	829.9	420	https://www.orthodb.org/v10?query=9146at72274	lysine--tRNA ligase
9189at72274	Complete	NODE_19_length_72343_cov_2.670530	56871	58082	+	626.9	358	https://www.orthodb.org/v10?query=9189at72274	aminotransferase
9255at72274	Complete	NODE_49_length_49656_cov_2.774556	12623	14287	-	883.6	470	https://www.orthodb.org/v10?query=9255at72274	electron transfer flavoprotein-ubiquinone oxidoreductase
9260at72274	Complete	NODE_4_length_135474_cov_2.802715	1352	2809	+	727.0	420	https://www.orthodb.org/v10?query=9260at72274	ribonuclease G
9341at72274	Complete	NODE_14_length_85343_cov_2.706687	21518	23437	+	830.8	501	https://www.orthodb.org/v10?query=9341at72274	ABC transporter ATP-binding protein
9430at72274	Complete	NODE_4_length_135474_cov_2.802715	69535	71280	+	619.6	457	https://www.orthodb.org/v10?query=9430at72274	cell division protein
9496at72274	Complete	NODE_25_length_65367_cov_2.860270	53067	54710	+	884.5	471	https://www.orthodb.org/v10?query=9496at72274	molecular chaperone GroEL
9575at72274	Complete	NODE_77_length_31410_cov_2.670140	6296	7819	+	910.4	457	https://www.orthodb.org/v10?query=9575at72274	fumarate hydratase
9588at72274	Complete	NODE_25_length_65367_cov_2.860270	47232	48764	-	633.0	425	https://www.orthodb.org/v10?query=9588at72274	AmpG family muropeptide MFS transporter
9608at72274	Complete	NODE_89_length_25616_cov_3.076307	18482	20890	+	1008.4	595	https://www.orthodb.org/v10?query=9608at72274	cell division protein FtsK
9781at72274	Complete	NODE_93_length_25079_cov_2.784707	14046	15749	+	747.5	442	https://www.orthodb.org/v10?query=9781at72274	type II secretion system protein E
9852at72274	Complete	NODE_8_length_105283_cov_2.931587	38187	39656	-	729.3	416	https://www.orthodb.org/v10?query=9852at72274	GTPase Der
9938at72274	Complete	NODE_32_length_57774_cov_2.878276	52084	53439	-	700.2	372	https://www.orthodb.org/v10?query=9938at72274	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain
9960at72274	Complete	NODE_8_length_105283_cov_2.931587	7326	8660	+	324.1	230	https://www.orthodb.org/v10?query=9960at72274	Membrane-bound lytic murein transglycosylase F
10023at72274	Complete	NODE_32_length_57774_cov_2.878276	43414	44946	-	752.2	434	https://www.orthodb.org/v10?query=10023at72274	NADH
10050at72274	Complete	NODE_72_length_34769_cov_2.696524	31231	32814	-	607.4	414	https://www.orthodb.org/v10?query=10050at72274	glutamate--cysteine ligase
10071at72274	Complete	NODE_1_length_170490_cov_2.833843	164235	165644	+	766.1	389	https://www.orthodb.org/v10?query=10071at72274	adenosylhomocysteinase
10120at72274	Complete	NODE_48_length_49939_cov_2.805107	23128	24933	-	807.2	506	https://www.orthodb.org/v10?query=10120at72274	Lipid A export ATP-binding/permease protein MsbA
10280at72274	Complete	NODE_55_length_46312_cov_2.788979	5909	7345	+	581.9	369	https://www.orthodb.org/v10?query=10280at72274	NAD(P) transhydrogenase subunit beta
10446at72274	Complete	NODE_19_length_72343_cov_2.670530	44851	46182	+	600.8	371	https://www.orthodb.org/v10?query=10446at72274	deoxyguanosinetriphosphate triphosphohydrolase
10449at72274	Complete	NODE_79_length_30031_cov_2.715289	1257	2645	-	662.8	380	https://www.orthodb.org/v10?query=10449at72274	Fumarate hydratase class II
10543at72274	Complete	NODE_64_length_40003_cov_2.771341	6160	7509	-	661.9	374	https://www.orthodb.org/v10?query=10543at72274	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase
10595at72274	Complete	NODE_3_length_136382_cov_3.131195	65371	67044	+	640.8	463	https://www.orthodb.org/v10?query=10595at72274	DNA repair protein RecN
10681at72274	Complete	NODE_7_length_109814_cov_2.797259	68121	69488	-	740.4	393	https://www.orthodb.org/v10?query=10681at72274	DNA repair protein RadA
10683at72274	Complete	NODE_14_length_85343_cov_2.706687	46987	48381	+	899.8	447	https://www.orthodb.org/v10?query=10683at72274	NAD(P)(+) transhydrogenase
10690at72274	Complete	NODE_98_length_23363_cov_2.664615	2072	3562	-	611.6	350	https://www.orthodb.org/v10?query=10690at72274	leucyl aminopeptidase
10772at72274	Complete	NODE_4_length_135474_cov_2.802715	71280	72743	+	491.1	370	https://www.orthodb.org/v10?query=10772at72274	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase
10968at72274	Complete	NODE_39_length_54689_cov_2.771214	7709	9436	+	655.8	481	https://www.orthodb.org/v10?query=10968at72274	membrane protein
10984at72274	Complete	NODE_10_length_99402_cov_2.843808	8334	9713	-	831.6	408	https://www.orthodb.org/v10?query=10984at72274	ATP synthase subunit beta
11020at72274	Complete	NODE_10_length_99402_cov_2.843808	24426	25946	+	562.9	355	https://www.orthodb.org/v10?query=11020at72274	Chromosomal replication initiator protein DnaA
11088at72274	Complete	NODE_89_length_25616_cov_3.076307	4820	6190	-	780.1	407	https://www.orthodb.org/v10?query=11088at72274	adenylosuccinate lyase
11099at72274	Complete	NODE_139_length_15492_cov_2.670225	7624	9042	+	817.5	419	https://www.orthodb.org/v10?query=11099at72274	3-isopropylmalate dehydratase large subunit
11118at72274	Complete	NODE_10_length_99402_cov_2.843808	21362	23044	-	837.8	483	https://www.orthodb.org/v10?query=11118at72274	Membrane protein insertase YidC
11213at72274	Complete	NODE_14_length_85343_cov_2.706687	42999	44462	+	728.7	420	https://www.orthodb.org/v10?query=11213at72274	Glyceraldehyde-3-phosphate dehydrogenase
11342at72274	Complete	NODE_42_length_53659_cov_2.580278	20038	22341	+	570.6	596	https://www.orthodb.org/v10?query=11342at72274	competence protein ComEC
11418at72274	Complete	NODE_65_length_39933_cov_2.857861	12940	14334	-	638.5	386	https://www.orthodb.org/v10?query=11418at72274	replicative DNA helicase
11441at72274	Complete	NODE_17_length_74771_cov_2.676277	66412	67701	-	744.6	362	https://www.orthodb.org/v10?query=11441at72274	Citrate synthase
11534at72274	Complete	NODE_51_length_49247_cov_2.743791	664	2280	-	550.0	419	https://www.orthodb.org/v10?query=11534at72274	two-component sensor histidine kinase
11573at72274	Complete	NODE_26_length_64093_cov_2.653488	22038	23654	+	806.7	464	https://www.orthodb.org/v10?query=11573at72274	L-aspartate oxidase
11597at72274	Complete	NODE_70_length_35067_cov_2.691156	23011	24429	-	839.1	418	https://www.orthodb.org/v10?query=11597at72274	FAD-linked oxidase
11748at72274	Complete	NODE_40_length_54044_cov_2.659031	28487	29770	-	665.3	369	https://www.orthodb.org/v10?query=11748at72274	Glutamate-1-semialdehyde 2,1-aminomutase
11795at72274	Complete	NODE_25_length_65367_cov_2.860270	34713	36053	-	760.3	394	https://www.orthodb.org/v10?query=11795at72274	ribosomal protein S12 methylthiotransferase
11809at72274	Complete	NODE_3_length_136382_cov_3.131195	45635	47116	-	759.5	440	https://www.orthodb.org/v10?query=11809at72274	Transcription termination/antitermination protein NusA
11817at72274	Complete	NODE_5_length_127372_cov_2.791748	109686	111290	-	682.9	415	https://www.orthodb.org/v10?query=11817at72274	ubiquinone biosynthesis regulatory protein kinase UbiB
12019at72274	Complete	NODE_126_length_17502_cov_2.727655	7084	8589	+	906.8	449	https://www.orthodb.org/v10?query=12019at72274	amidophosphoribosyltransferase
12118at72274	Complete	NODE_33_length_57502_cov_2.751059	5278	6696	+	788.3	417	https://www.orthodb.org/v10?query=12118at72274	glutamate synthase
12305at72274	Complete	NODE_8_length_105283_cov_2.931587	23327	24796	-	811.4	432	https://www.orthodb.org/v10?query=12305at72274	IMP dehydrogenase
12335at72274	Complete	NODE_24_length_66901_cov_3.093030	28868	30196	+	731.6	378	https://www.orthodb.org/v10?query=12335at72274	Protein translocase subunit SecY
12585at72274	Complete	NODE_159_length_10803_cov_2.843574	4930	6231	-	662.3	380	https://www.orthodb.org/v10?query=12585at72274	D-amino acid dehydrogenase
12775at72274	Complete	NODE_46_length_50405_cov_2.794821	10242	12116	-	640.7	530	https://www.orthodb.org/v10?query=12775at72274	peptidyl-prolyl cis-trans isomerase
13129at72274	Complete	NODE_89_length_25616_cov_3.076307	23312	24592	+	667.2	371	https://www.orthodb.org/v10?query=13129at72274	serine--tRNA ligase
13261at72274	Complete	NODE_22_length_70088_cov_2.810695	64596	66041	-	805.5	432	https://www.orthodb.org/v10?query=13261at72274	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
13283at72274	Complete	NODE_46_length_50405_cov_2.794821	15314	16597	-	688.3	352	https://www.orthodb.org/v10?query=13283at72274	ATP-dependent Clp protease ATP-binding subunit ClpX
13427at72274	Fragmented	NODE_89_length_25616_cov_3.076307	24593	25615	+	439.3	303	https://www.orthodb.org/v10?query=13427at72274	Siroheme synthase
13443at72274	Complete	NODE_5_length_127372_cov_2.791748	50418	51944	-	744.3	428	https://www.orthodb.org/v10?query=13443at72274	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
13568at72274	Complete	NODE_23_length_67852_cov_2.767885	32641	33993	+	526.5	368	https://www.orthodb.org/v10?query=13568at72274	Zinc metalloprotease
13645at72274	Complete	NODE_10_length_99402_cov_2.843808	19911	21281	-	622.3	380	https://www.orthodb.org/v10?query=13645at72274	tRNA modification GTPase MnmE
13747at72274	Complete	NODE_3_length_136382_cov_3.131195	49253	50590	-	594.8	366	https://www.orthodb.org/v10?query=13747at72274	phosphoglucosamine mutase
13880at72274	Complete	NODE_20_length_71165_cov_2.962865	58610	59827	+	584.9	357	https://www.orthodb.org/v10?query=13880at72274	argininosuccinate synthase
13951at72274	Complete	NODE_66_length_39098_cov_2.824177	8507	9901	+	821.0	409	https://www.orthodb.org/v10?query=13951at72274	argininosuccinate lyase
14061at72274	Complete	NODE_10_length_99402_cov_2.843808	64589	65815	-	710.5	357	https://www.orthodb.org/v10?query=14061at72274	Tryptophan synthase beta chain
14115at72274	Complete	NODE_43_length_52922_cov_2.717890	49857	51767	-	919.7	548	https://www.orthodb.org/v10?query=14115at72274	ABC transporter ATP-binding protein
14127at72274	Complete	NODE_43_length_52922_cov_2.717890	23971	25230	-	780.2	383	https://www.orthodb.org/v10?query=14127at72274	transcription termination factor Rho
14130at72274	Complete	NODE_4_length_135474_cov_2.802715	28073	29398	+	603.7	347	https://www.orthodb.org/v10?query=14130at72274	histidinol dehydrogenase
